ein,org_name,website,email,all_emails,source_page,confidence,error
208755452,VICKIE'S ANGEL WALK INC,WWW.VICKIESANGELFOUNDATION.COM,,,,none,Failed to fetch
273384164,BABY BUNDLES,babybundlesnc.org,,,,none,Failed to fetch
571085380,CANCER SURVIVORS PARK ALLIANCE,CANCERSURVIVORSPARK.ORG,,,,none,Failed to fetch
010510679,AREA INTERFAITH OUTREACH,WWW.AIOFOODPANTRY.ORG,,,,none,Failed to fetch
208428450,HOLY CROSS HEALTH FOUNDATION INC,WWW.HOLYCROSSHEALTH.ORG/DONATE,,,,none,Failed to fetch
844269664,CENTRAL FALLS CHILDREN FOUNDATION,INFO@JENKS.COM,,,,none,Failed to fetch
462632455,REBUILDING TOGETHER AUSTIN SAN ANTONIO,www.rebuildingtogetheraustin.org,,,,none,Failed to fetch
223253558,THE CENTER IN ASBURY PARK INC,WWW.THECENTERINAP.COM,,,,none,Failed to fetch
800613664,TEAM JOSEPH INC,TEAMJOSEPH.INFO,,,,none,Failed to fetch
540842483,VIRGINIA COMMUNITY ACTION,WWW.VACAP.ORG,,,,none,Failed to fetch
742247261,CORPUS CHRISTI METRO MINISTRIESINC,WWW.CCMETRO.ORG,,,,none,Failed to fetch
301248113,MINNESOTA MEDICATION REPOSITORY PROGRAM,ROUNDTABLERX.ORG,,,,none,Failed to fetch
472258133,WASHINGTON KIDS IN TRANSITION,www.washingtonkidsintransition.org,,,,none,Failed to fetch
311611995,THINK NEW MEXICO,WWW.THINKNEWMEXICO.ORG,,,,none,Failed to fetch
330329687,Serving People In Need Inc,www.spinoc.org,,,,none,Failed to fetch
930751507,TUALITY HEALTHCARE FOUNDATION,HTTP://WWW.TUALITYFOUNDATION.ORG,,,,none,Failed to fetch
822805752,HEALING CALIFORNIA,WWW.HEALINGCA.ORG,,,,none,Failed to fetch
811221582,SHARE THE MAGIC FOUNDATION INC,WWW.READWITHMALCOLM.COM,,,,none,Failed to fetch
270077733,GROVE CHRISTIAN OUTREACH CENTER,WWW.GROVEOUTREACH.COM,,,,none,Failed to fetch
452213437,ZACHARIAH'S ACRES INC,ZACHARIAHSACRES.ORG,,,,none,Failed to fetch
593829893,AVIGDORS HELPING HAND INC,WWW.AVIGDORSHELPINGHAND.ORG,,,,none,Failed to fetch
814278151,Project Ropa,https://www.projectropa.org/,,,,none,Failed to fetch
020730941,PROJECTS WITH CARE INC,PROJECTSWITHCARE.ORG,,,,none,Failed to fetch
481088092,FRIENDS OF JCDS INC,FRIENDSOFJCDS.ORG,,,,none,Failed to fetch
363187979,THE HUMANITARIAN SERVICE PROJECT,www.hsp.agency,,,,none,Failed to fetch
522220010,PROJECT BRIDGES INC,www.projectbridges.org,,,,none,Failed to fetch
463562349,Seed House Project,www.seedhouseproject.org,,,,none,Failed to fetch
592274451,Vinceremos Riding Center Inc,WWW.VINCEREMOS.ORG,,,,none,Failed to fetch
541649268,JOHN RANDOLPH FOUNDATION INC,WWW.JOHNRANDOLPHFOUNDATION.ORG,,,,none,Failed to fetch
470863430,MODEST NEEDS FOUNDATION,https://www.modestneeds.org,,,,none,Failed to fetch
261978570,HONOR FLIGHT CHICAGO CORP,HONORFLIGHTCHICAGO.ORG,,,,none,Failed to fetch
470901806,FEEDING HAWAII TOGETHER,WWW.THEPANTRY.ORG,,,,none,Failed to fetch
472620675,SUNFLOWER OF PEACE FOUNDATION INC,SUNFLOWEROFPEACE.COM,,,,none,Failed to fetch
450621201,OPEN ARMS HEALTH CLINIC INC,www.OpenArmsHealthClinic.org,,,,none,Failed to fetch
237259409,THE POINTARC OF NORTHERN KENTUCKY,WWW.THEPOINTARC.ORG,,,,none,Failed to fetch
521314461,BLUE RIDGE WOMENS CENTER INC,www.blueridgewoman.org,,,,none,Failed to fetch
522356755,THEA FOUNDATION,THEAFOUNDATION.ORG,,,,none,Failed to fetch
825477192,ANIMAL WELLNESS ACTION,ANIMALWELLNESSACTION.ORG,,,,none,Failed to fetch
455429798,JOSEPHS COAT OF CENTRAL OHIO INC,WWW.JOSEPHS-COAT.ORG,,,,none,Failed to fetch
202349106,Donate Life California,donatelifecalifornia.org,,,,none,Failed to fetch
520591585,BALTIMORE URBAN LEAGUE INC,WWW.GBUL.ORG,,,,none,Failed to fetch
465736043,THE ROSA HEALTH CENTER INC,WWW.ROSAHEALTHCENTER.ORG,,,,none,Failed to fetch
463163243,CAMP ROCK OF GEORGIA INC,www.camprockga.com,,,,none,Failed to fetch
251756038,Pennsylvania Association for the Education of Young Children,www.pennaeyc.org,,,,none,Failed to fetch
610461408,FAMILY SERVICE SOCIETY INC,WWW.FSSPADUCAH.COM/FAMILY,,,,none,Failed to fetch
510489828,NEW YORK STATE ASSOCIATION FOR RURAL,WWW.NYSARH.ORG,,,,none,Failed to fetch
311646091,Belmont Child Care Association Inc,www.belmontchildcare.org,,,,none,Failed to fetch
300089379,Housing Trust Fund of Northern Virginia,https://homeaidncr.org,,,,none,Failed to fetch
571174548,100 WOMEN IN FINANCE FOUNDATION,WWW.100WOMEN.ORG,,,,none,Failed to fetch
811517903,A Caring Closet,www.facebook.com/ACaringCloset,,,,none,Failed to fetch
371497985,HER FUTURE COALITION INC,https://herfuturecoalition.org,,,,none,Failed to fetch
825089535,KIDS WIN MISSOURI,www.kidswinmissouri.org,,,,none,Failed to fetch
743023604,IN THE MEANTIME MENS GROUP INC,www.inthemeantimemen.org,,,,none,Failed to fetch
471895783,METRICS FOR MANAGEMENT,WWW.M4MGMT.ORG,,,,none,Failed to fetch
800038343,THE WELCOME TO AMERICA PROJECT,WWW.WTAP.ORG,,,,none,Failed to fetch
631109256,THOMAS HOSPITAL FOUNDATION INC,INFIRMARYHEALTH.ORG/THOMASHOSPITAL/FND,,,,none,Failed to fetch
204129901,The Virginia Hospital Center Foundation,vhchealthfoundation.org/,,,,none,Failed to fetch
843876764,BELIEVE IN A CURE INC,WWW.WEBELIEVEINACURE.ORG,,,,none,Failed to fetch
760811283,PATHWAYS TO SUCCESS INC,WWW.PATHWAYS-2-SUCCESS.ORG,,,,none,Failed to fetch
455586998,Western Carolina Medical Society Foundation Inc,www.mywcms.org,,,,none,Failed to fetch
461490170,High Socks for Hope Inc,www.highsocksforhope.com,,,,none,Failed to fetch
462523191,MEWINZHA ONDAADIZIIKE WIIGAMING,WWW.MEWINZHA.COM,,,,none,Failed to fetch
561458024,PISGAH HEALTH FOUNDATION,WWW.PISGAHHEALTHFOUNDATION.ORG,,,,none,Failed to fetch
930884237,SILVERTON AREA COMMUNITY AID INC,silvertonareacommunityaid.org,,,,none,Failed to fetch
150533551,WILL ROGERS MOTION PICTURE,willrogersmotionpicture.org,,,,none,Failed to fetch
263009024,POWER PACKS PROJECT,WWW.POWERPACKSPROJECT.ORG,,,,none,Failed to fetch
236421082,CAMPHILL FOUNDATION,CAMPHILLFOUNDATION.ORG,,,,none,Failed to fetch
452947589,WEEMA INTERNATIONAL INC,WWW.WEEMA.ORG,,,,none,Failed to fetch
472853542,THE TRIBAL CHILD CARE ASSOCIATION,WWW.TRIBALCHILDCARECA.ORG,,,,none,Failed to fetch
581799549,MAKE-A-WISH FOUNDATION OF EAST TENNESSEE INC,ETN.WISH.ORG,,,,none,Failed to fetch
010662680,TIFTON JUDICIAL CIRCUIT SHELTER INC,WWW.STOPTHEHURTGA.ORG,,,,none,Failed to fetch
203957164,MISASKIM CORP,MISASKIM.ORG,,,,none,Failed to fetch
270861293,California Indian Environmental Alliance,WWW.CIEAWEB.ORG,,,,none,Failed to fetch
990338158,HAWAII STATE RURAL HEALTH ASSOCIATION,HAWAIISTATERURALHEALTH.ORG,,,,none,Failed to fetch
020559026,AZLE CARING CENTER,WWW.COMMUNITYCARINGCENTER.COM,,,,none,Failed to fetch
273283740,Tulsa ToughInc,www.tulsatough.com,,,,none,Failed to fetch
223683539,ROOTS & WINGS FOUNDATION,ROOTSANDWINGSNJ.ORG,,,,none,Failed to fetch
811608170,Share the Dough,www.sharethedough.com,,,,none,Failed to fetch
237088777,AMERICAN INDIAN COMMUNITY HOUSEINC,WWW.AICH.ORG,,,,none,Failed to fetch
650963754,Little Smiles Inc,www.littlesmiles.org,,,,none,Failed to fetch
942494435,AMERICAN SEXUAL HEALTH ASSOCIATION,WWW.ASHASEXUALHEALTH.ORG,,,,none,Failed to fetch
362822431,FRIENDS OF REFUGEES OF EASTERN EUROPE INC,www.obshina.com,,,,none,Failed to fetch
874165704,SUSU COMMUNITY FARM INC,WWW.SUSUCOMMUNITYFARM.ORG,,,,none,Failed to fetch
208780215,Center Pole,www.thecenterpole.org,,,,none,Failed to fetch
311473522,Terrific New Theatre Inc,www.terrifictheatre.com,,,,none,Failed to fetch
823022044,KINGDOM PARTNERS,HTTPS://KINGPARTNERS.ORG,,,,none,Failed to fetch
460790383,GLOBAL MOBILITY,GLOBALMOBILITYUSA.ORG,,,,none,Failed to fetch
900401594,ACACIA MEDICAL MISSION,WWW.ACACIAMEDICALMISSION.ORG,,,,none,Failed to fetch
134287957,HOMESHARE VERMONT INC,WWW.HOMESHAREVERMONT.ORG,,,,none,Failed to fetch
330784384,HELPING OTHERS PREPARE FOR ETERNITY,WWW.HOPEBIZ.ORG,,,,none,Failed to fetch
452646092,UNCHAINED AT LAST INC,WWW.UNCHAINEDATLAST.ORG,,,,none,Failed to fetch
812922749,FOSTER SOURCE,HTTPS://FOSTERSOURCE.ORG/,,,,none,Failed to fetch
464735260,COMMUNITY CANCER FUND,COMMUNITYCANCERFUND.ORG,,,,none,Failed to fetch
870752876,Colorado Gynecologic Cancer Alliance,www. colo-ovariancancer.org,,,,none,Failed to fetch
150530217,IROQUOIS HEALTHCARE ASSOCIATION INC,WWW.IROQUOIS.ORG,,,,none,Failed to fetch
582193039,LAWRENCEVILLE COOPERATIVE MINISTRY INC,LAWRENCEVILLECO-OP.ORG,,,,none,Failed to fetch
753250075,TEAMSMILE INC,WWW.TEAMSMILE.ORG,,,,none,Failed to fetch
431472702,ASSISTANCE LEAGUE OF ST LOUIS,WWW.ALSTL.ORG,,,,none,Failed to fetch
237171022,REGIONAL WEST FOUNDATION,WWW.RWHS.ORG/WAYS-GIVE/FOUNDATION,,,,none,Failed to fetch
262490827,TIP Global Health,tipglobalhealth.org,,,,none,Failed to fetch
830804772,Well Beings,www.wellbeingscharity.org,,,,none,Failed to fetch
311673282,NORTH ANOKA COUNTY EMERGENCY FOOD SHELF,NACEFOODSHELF.ORG,,,,none,Failed to fetch
561362312,THE CHRISTIAN HELP CENTER OF PERSON,WWW.CHRISTIANHELPCENTER.NET,,,,none,Failed to fetch
452519918,Good Samaritan Ministries Inc,www.goodsamaritanpsl.org,,,,none,Failed to fetch
043342411,WOMEN'S FUND OF WESTERN,MYWOMENSFUND.ORG,,,,none,Failed to fetch
421635029,SOUTH KING COUNTY FOOD COALITION,WWW.SKCFC.ORG,,,,none,Failed to fetch
851650345,LIFE ON BELAY INC,https://lifeonbelay.org,,,,none,Failed to fetch
721290447,ST VINCENT DE PAUL COMM PHARMACY,WWW.SVDPBR.ORG,,,,none,Failed to fetch
371829968,LAKESHORE REGIONAL CHILD ADVOCACY,LAKESHORECAC.ORG,,,,none,Failed to fetch
233061645,MATTIE N DIXON COMMUNITY,COMMUNITY-CUPBOARD.ORG,,,,none,Failed to fetch
204408954,ORKEESWA INC,WWW.ORKEESWA.ORG,,,,none,Failed to fetch
866052766,THE BOARD OF VISITORS,BOARDOFVISITORS.ORG,,,,none,Failed to fetch
814673437,LAKESHORE FOOD CLUB,WWW.LAKESHOREFOODCLUB.ORG,,,,none,Failed to fetch
330209754,Walking Shield Inc,www.walkingshield.org,,,,none,Failed to fetch
471428097,CHARIOTS4HOPE INC,WWW.CHARIOTS4HOPE.ORG,,,,none,Failed to fetch
742291620,NATIONAL COUNCIL ON INDEPENDENT LIVING,WWW.NCIL.ORG,,,,none,Failed to fetch
521122531,NCCNHR DBA THE NATIONAL CONSUMER VOICE,WWW.THECONSUMERVOICE.ORG,,,,none,Failed to fetch
770669785,Feed Spokane,www.feedspokane.org,,,,none,Failed to fetch
471389123,COMMUNITY FIRST INC,WWW.COMMUNITYFIRSTHAWAII.ORG,,,,none,Failed to fetch
465509958,HOPE HEALTH CLINIC INC,HOPEHEALTHCLINICKY.COM,,,,none,Failed to fetch
943219013,GOOD TIDINGS FOUNDATION,WWW.GOODTIDINGS.ORG,,,,none,Failed to fetch
030419149,HOUSTON COALITION FOR LIFE,WWW.HOUSTONCOALITION.COM,,,,none,Failed to fetch
760646721,PROJECT JOY & HOPE FOR TEXAS,WWW.JOYANDHOPE.ORG,,,,none,Failed to fetch
341969623,VILLAGE AT ST EDWARD FOUNDATION,vsecommunities.org,,,,none,Failed to fetch
541962908,SERVICE DOGS OF VIRGINIA INC,WWW.SERVICEDOGSVA.ORG,,,,none,Failed to fetch
752641482,CLAYTON DABNEY FOR KIDS WITH CANCER,WWW.CLAYTONDABNEY.ORG,,,,none,Failed to fetch
200998262,BOSTON CHILDREN'S FOUNDATION INC,WWW.BOSTONCF.ORG,,,,none,Failed to fetch
752286990,COMMUNITY LIFELINE CENTER,WWW.COMMUNITYLIFELINE.ORG,,,,none,Failed to fetch
475432756,CONTENTMENT FOUNDATION,www.contentment.org,,,,none,Failed to fetch
384058007,PATHWAYS COMMUNITY CENTER INC,WWW.PATHWAYSYC.ORG,,,,none,Failed to fetch
541836851,GRASS ROOTS DEVELOPMENT INC,2414World.com,,,,none,Failed to fetch
453478448,THE LIFE OF A SINGLE MOM,HTTP://WWW.THELIFEOFASINGLEMOM.COM,,,,none,Failed to fetch
272969889,PALLIATIVE AND SUPPORTIVE CARE OF,WWW.PASCON.ORG,,,,none,Failed to fetch
204731313,JACKS HELPING HAND INC,WWW.Jack'sHelpingHand.org,,,,none,Failed to fetch
841831744,ALASKA ADOPTION SERVICES,WWW.ALASKAADOPTIONSERVICES.ORG,,,,none,Failed to fetch
463280693,The Freedom Foundation,www.usfreedomfoundation.org,,,,none,Failed to fetch
271612404,JUVENTUD EN CAMINO ASSOCIATION,WWW.JOVENESENCAMINO.ORG,,,,none,Failed to fetch
850418036,SANTA FE WINE & CHILE FIESTA,SANTAFEWINEANDCHILE.ORG,,,,none,Failed to fetch
943069819,CHICANO & LATINO YOUTH LEADERSHIP,WWW.CLYLP.ORG,,,,none,Failed to fetch
208720134,ECONOMIC MOBILITY CORPORATION,ECONOMICMOBILITYCORP.ORG,,,,none,Failed to fetch
471533071,BREVARD HOMELESS COALITION INC,BREVARDHOMELESSCOALITION.ORG,,,,none,Failed to fetch
770035928,MERCY MEDICAL CENTER MERCED FOUNDATION,WWW.SUPPORTMERCYMERCED.ORG,,,,none,Failed to fetch
472234949,PARTNERSHIP FOR AMERICAS CHILDREN,WWW.FORAMERICASCHILDREN.ORG,,,,none,Failed to fetch
262703521,US PAIN FOUNDATION INC,WWW.USPAINFOUNDATION.ORG,,,,none,Failed to fetch
300185280,MOTHERS IN CHARGE,WWW.MOTHERSINCHARGE.ORG,,,,none,Failed to fetch
453576353,AINSLEY'S ANGELS OF AMERICA,WWW.AINSLEYSANGELS.ORG,,,,none,Failed to fetch
561558737,AREA CONGREGATIONS IN MINISTRY,WWW.ACIMGRANVILLE.ORG,,,,none,Failed to fetch
471136081,UNION CAPITAL BOSTON INC,UNIONCAPITALBOSTON.ORG,,,,none,Failed to fetch
263912650,CATALYST FOR PAYMENT REFORM,HTTPS://WWW.CATALYZE.ORG/ABOUT-US/,,,,none,Failed to fetch
822640505,Abel Speaks,abelspeaks.org,,,,none,Failed to fetch
760437157,Nehemiah Center Inc,www.nehemiahcenterhouston.org,,,,none,Failed to fetch
562318721,TURNINGPOINT BREAST CANCER,WWW.MYTURNINGPOINT.ORG,,,,none,Failed to fetch
460371152,RONALD MCDONALD HOUSE CHARITIES OF,RMHCSOUTHDAKOTA.ORG,,,,none,Failed to fetch
922487660,CASA MATEO,https://www.casamateo.org/,,,,none,Failed to fetch
411888259,THE BUFFALO FOOD SHELF COUNCIL,WWW.BUFFALOFOODSHELF.COM,,,,none,Failed to fetch
830316451,JASON'S FRIENDS FOUNDATION INC,WWW.JASONSFRIENDS.ORG,,,,none,Failed to fetch
371440098,THE PET PROJECT FOR PETS INC,WWW.PETPROJECTFORPETS.ORG,,,,none,Failed to fetch
812285433,AUTOMOTIVE TRAINING CENTER CORPORATION,WWW.AUTOMOTIVETRAININGCENTER.ORG,,,,none,Failed to fetch
384008636,Roots and Wings Inc,https://rootsandwingsinc.org/,,,,none,Failed to fetch
463740551,A STEP AHEAD FOUNDATION CHATTANOOGA INC,WWW.ASTEPAHEADCHATTANOOGA.ORG,,,,none,Failed to fetch
853173347,THE VICTORIA PROJECT INC,WWW.THE-VICTORIA-PROJECT.COM,,,,none,Failed to fetch
840510311,ASSISTANCE LEAGUE OF DENVER,WWW.ASSISTANCELEAGUE.ORG/DENVER,,,,none,Failed to fetch
208757694,LEAD THE WAY FUND INC,WWW.LEADTHEWAYFUND.ORG,,,,none,Failed to fetch
542135886,CORINTHIAN POINTE SENIOR LIVING COR,NA,,,,none,Failed to fetch
454570642,IOWA HEALTHIEST STATE INITIATIVE,IOWAHEALTHIESTSTATE.COM,,,,none,Failed to fetch
832089156,Sydney Paige Foundation,www.sydneypaige.org,,,,none,Failed to fetch
460953759,2Gether-International Inc,www.2gether-international.org,,,,none,Failed to fetch
371639872,Water With Blessings,www.waterwithblessings.org,,,,none,Failed to fetch
650096171,RESURRECTION HOUSE INC,WWW.RESURRECTIONHOUSESARASOTA.ORG,,,,none,Failed to fetch
205144034,ROLLA PREGNANCY RESOURCE CENTER,WWW.PRCROLLA.COM,,,,none,Failed to fetch
270824320,Mitchell Thorp Foundation,mitchellthorp.org,,,,none,Failed to fetch
841764155,THE CHARITY PRO'S INC,WWW.THECHARITYPROS.ORG,,,,none,Failed to fetch
742535078,The Denver Children's Foundation,www.denverchildrensfoundation.org,,,,none,Failed to fetch
232013068,COMMONWEALTH PREVENTION ALLIANCE,WWW.COMMONWEALTHPREVENTIONALLIANCE.ORG,,,,none,Failed to fetch
822328684,LIFEWAY MISSION INTERNATIONAL,WWW.LIFEWAYMI.ORG,,,,none,Failed to fetch
541663986,LIFE LINE INC,www.mosaicfriends.org,,,,none,Failed to fetch
650516506,URGENT INC,urgentinc.org,,,,none,Failed to fetch
391394270,COMMUNITY CLOTHES CLOSET,WWW.COMMUNITYCLOTHESCLOSET.ORG,,,,none,Failed to fetch
651321437,SHE'S THE FIRST INC,WWW.SHESTHEFIRST.ORG,,,,none,Failed to fetch
952126982,Assistance League of Santa Ana,www.assistanceleague.org/santa-ana/,,,,none,Failed to fetch
261088259,SACRED PIPE RESOURCE CENTER,www.sacredpipe.net,,,,none,Failed to fetch
843025500,HEARSEE,HEARSEEMOBILITY.ORG,,,,none,Failed to fetch
421431092,IOWA WOMEN'S FOUNDATION,WWW.IAWF.ORG,,,,none,Failed to fetch
850474099,CHILDREN'S GRIEF CENTER OF NM,WWW.GRIEFNM.ORG,,,,none,Failed to fetch
850820458,JULIAN,julianfreedom.org,,,,none,Failed to fetch
821813874,Mendonoma Health Alliance,mendonomahealth.org,,,,none,Failed to fetch
812119468,AYNI INSTITUTE INC,https://ayni.institute/,,,,none,Failed to fetch
842077025,Footbridge for Families Inc,afootbridge.org,,,,none,Failed to fetch
825123216,Maine Access Points,www.maineaccesspoints.org,,,,none,Failed to fetch
392022115,Kathy's House Inc,kathys-house.org,,,,none,Failed to fetch
810584983,GREATER TEXOMA HEALTH CLINIC,www.greaterthc.org,,,,none,Failed to fetch
472360654,WEST MOUNTAIN REGIONAL HEALTH ALLIANCE,HTTPS://WESTMOUNTAINHEALTHALLIANCE.ORG,,,,none,Failed to fetch
272895136,EMMETT TILL INTERPRETIVE CENTER,WWW.EMMETT-TILL.ORG,,,,none,Failed to fetch
471809808,ELEVATION SCHOLARS INC,THEELEVATIONSCHOLARS.ORG,,,,none,Failed to fetch
320529917,BALLER DREAM FOUNDATION,WWW.BALLERDREAM.ORG,,,,none,Failed to fetch
311633699,EAST HAMPTON HEALTHCARE FOUNDATION,easthamptonhealthcare.org,,,,none,Failed to fetch
237250803,THE PEOPLE'S FUND,WWW.HAWAIIPEOPLESFUND.ORG,,,,none,Failed to fetch
262584597,HAMILTON COUNTY COALITION,hccoalition.org,,,,none,Failed to fetch
351610742,INDIANA WISH,WWW.INDIANAWISH.ORG,,,,none,Failed to fetch
042627411,CHILDREN'S ONCOLOGY SERVICES,WWW.THEBOSTONHOUSE.ORG,,,,none,Failed to fetch
200487728,CATCH-A-DREAM FOUNDATION,WWW.CATCHADREAM.ORG,,,,none,Failed to fetch
472964710,THE SMILE TRUST,WWW.MTHSMILE.COM,,,,none,Failed to fetch
464932633,ALLIES AGAINST SLAVERY,WWW.ALLIESAGAINSTSLAVERY.ORG,,,,none,
820587071,THE ORDINARY PEOPLE SOCIETY,www.wearetops.org,,,,none,Failed to fetch
043845053,HEALTHCARE PURCHASER ALLIANCE OF MAINE,HTTPS://PURCHASERALLIANCE.ORG/,,,,none,Failed to fetch
473225048,AFRICAN FAMILY HOLISTIC HEALTH,WWW.AFHHO.ORG,,,,none,Failed to fetch
822026676,TEEN HEALTH MISSISSIPPI,WWW.TEENHEALTHMS.ORG,,,,none,Failed to fetch
431970952,THE BLOOD & TISSUE CENTER FOUNDATION,WWW.BIOBRIDGEGLOBAL.ORG,,,,none,Failed to fetch
863954111,FRIENDS OF ORCAS SENIOR CENTER,orcasseniors.org,,,,none,Failed to fetch
811602191,Operation No Persons Left Behind Outdoors Inc,NPLBOUTDOORS.ORG,,,,none,Failed to fetch
854006962,MAKE IT HOME - BAY AREA,WWW.MAKEITHOMEBAYAREA.ORG,,,,none,Failed to fetch
820790354,Families Forward Charlotte Inc,www.familiesforwardcharlotte.org,,,,none,Failed to fetch
061309318,GIFTS OF LOVE INC,GIFTSOFLOVECT.ORG,,,,none,Failed to fetch
475040896,IMPACT HOPE,WWW.IMPACT-HOPE.ORG,,,,none,Failed to fetch
820331595,ASSISTANCE LEAGUE OF BOISE IDAHO,ASSISTANCELEAGUE.ORG/BOISE,,,,none,Failed to fetch
593612893,THE JOBS PARTNERSHIP OF FLORIDA INC,WWW.JOBSPARTNERSHIP.ORG,,,,none,Failed to fetch
911752615,WELLSPRING WOMEN'S CENTER,WELLSPRINGWOMEN.ORG,,,,none,Failed to fetch
260894097,NOT ANOTHER CHILD INC,www.notanotherchild.org,,,,none,Failed to fetch
205770507,GREENWICH CENTER FOR HOPE AND,WWW.HOPEANDRENEWAL.ORG,,,,none,Failed to fetch
203770992,THE TROUSDALE SCHOOL,WWW.TROUSDALESCHOOL.ORG,,,,none,Failed to fetch
222593431,DAVID'S HOUSE INC,WWW.DAVIDS-HOUSE.ORG,,,,none,Failed to fetch
843753672,FMW NONPROFIT SOLUTIONS,FMWNONPROFITSOLUTIONS.ORG,,,,none,Failed to fetch
943353598,Wisdom Culture & Education Organization,www.wceo.org,,,,none,Failed to fetch
203256066,ARROYO GRANDE COMMUNITY HOSPITAL,WWW.DIGNITYHEALTH.ORG,,,,none,Failed to fetch
464041847,ADOPTION-SHARE INC,ADOPTION-SHARE.COM,,,,none,Failed to fetch
741926409,PRESTON VOLUNTEER EMERGENCY SERVICE,PVES.ORG,,,,none,Failed to fetch
621745925,OPERATION HOME INC,WWW.OPERATIONHOME.ORG,addison@operationhome.org,addison@operationhome.org;mac@operationhome.org;joe@operationhome.org;kendra@operationhome.org;miriam@operationhome.org,https://operationhome.org/about/,high,
352461923,WESTERN PENNSYLVANIA DIAPER BANK,WWW.WPADIAPERBANK.ORG,,,,none,Failed to fetch
451076116,VETERANS RELIEF NETWORK INC,WWW.VETERANSRELIEFNETWORK.ORG,,,,none,Failed to fetch
475610191,JUSTINS PLACE,www.justinsplace.org,,,,none,Failed to fetch
232954000,MILAGRO HOUSE,WWW.MILAGROHOUSE.ORG,,,,none,Failed to fetch
510173739,WARWICK COMMUNITY AMBULANCE SERVICE INC,WWW.WARWICKEMS.COM,,,,none,Failed to fetch
822722946,Clean Cause Foundation,www.cleancause.org,,,,none,Failed to fetch
208197462,GUNNISON COUNTRY FOOD PANTRY INC,WWW.GUNNISONCOUNTRYFOODPANTRY.ORG,,,,none,Failed to fetch
271258258,HIS LITTLE FEET,WWW.HISLITTLEFEET.COM,,,,none,Failed to fetch
271778360,ORDINARY HERO FOUNDATION INC,WWW.ORDINARYHERO.ORG,,,,none,Failed to fetch
841248457,SAN MIGUEL RESOURCE CENTER (SMRC),WWW.SMRCCO/ORG,,,,none,Failed to fetch
752490584,WAXAHACHIE CARE SERVICES INC,WWW.WAXAHACHIECARE.ORG,,,,none,Failed to fetch
260062334,MISSOURI BUDGET PROJECT,WWW.MOBUDGET.ORG,,,,none,Failed to fetch
810673432,HIGH ASPIRATIONS INCORPORATED,www.highaspirationskc.org,,,,none,Failed to fetch
760695612,THE IMMUNIZATION PARTNERSHIP,WWW.IMMUNIZEUSA.ORG,,,,none,Failed to fetch
812101846,METCALFE PARK COMMUNITY BRIDGES,HTTP://METCALFEPARKBRIDGES.ORG,,,,none,Failed to fetch
680318845,TRACY HOSPITAL FOUNDATION,WWW.SUTTERHEALTH.ORG,,,,none,Failed to fetch
262998882,BAGS OF LOVE,BAGSOFLOVEINC.ORG,,,,none,Failed to fetch
800037942,TOCO HILLS COMMUNITY ALLIANCE INC,WWW.TOCOHILLSALLIANCE.ORG,,,,none,Failed to fetch
431885666,RIDE ON ST LOUIS INC,WWW.RIDEONSTL.ORG,,,,none,Failed to fetch
208508128,GIRLS ON THE RUN SERVING GREATER KANSAS CITY MISSOURI,www.gotrkc.org,,,,none,Failed to fetch
832188188,HARMONY COMMUNITY CARES NFP,HARMONYCOMMUNITYCARES.ORG,,,,none,Failed to fetch
821615669,Hearts for Moms Inc,heartsformoms.org,,,,none,Failed to fetch
472478889,THRIVE CHICAGO NFP,WWW.THRIVECHI.ORG,,,,none,Failed to fetch
431304714,THE JOHN KNOX VILLAGE FOUNDATION,WWW.JKV.ORG/FOUNDATION,,,,none,Failed to fetch
264377588,THE TIWAHE FOUNDATION,WWW.TIWAHEFOUNDATION.ORG,,,,none,Failed to fetch
521967481,ASSOCIATION OF JEWISH AGING SERVICES,WWW.AJAS.ORG,,,,none,Failed to fetch
464704743,Dressember Foundation,dressember.org,,,,none,Failed to fetch
330920234,PEACE 4 KIDS,www.peace4kids.org,,,,none,Failed to fetch
133442216,ENCOURAGE KIDS FOUNDATION,ENCOURAGE-KIDS.ORG,,,,none,Failed to fetch
840798064,IGNITE ADAPTIVE SPORTS,Ignite Adaptive Sports@ Eldora Mountain Resort,,,,none,Failed to fetch
680299806,North Bay Housing Coalition,www.northbayhousingcoalition.org,,,,none,Failed to fetch
870700052,PEGASUS PROJECT FOUNDATION,WWW.PEGASUSRIDES.COM,,,,none,Failed to fetch
463234147,WINDMARK SAILING FOUNDATION INC,WINDMARK.ORG,,,,none,Failed to fetch
364793898,Chopra Foundation,WWW.CHOPRAFOUNDATION.ORG,,,,none,Failed to fetch
270939483,SONRISE MINISTRIES INC,WWW.SONRISEMINISTRIESINC.ORG,user@domain.com,user@domain.com;marie@sonriseministriesinc.org,https://SONRISEMINISTRIESINC.ORG,high,
237417414,Herndon-Reston FISH Inc,www.herndonrestonfish.org,,,,none,Failed to fetch
521280960,PREGNANCY RESOURCE CENTER OF RICHMOND,WWW.PRCRICHMOND.ORG,,,,none,Failed to fetch
571047247,CHILDREN'S RECOVERY CENTER INC,CHILDRENSRECOVERYCENTER.NATIONALCHILDRENSALLIANCE,,,,none,Failed to fetch
