foundation_ein,foundation_name,foundation_state,foundation_assets,foundation_open_to_apps,grant_amount,grant_year,grant_purpose_text,is_first_grant,grant_purpose_quality,grantee_ein,grantee_name,grantee_state,grantee_city,grantee_revenue,grantee_mission_text,sibling_match_score,keyword_match,semantic_score,is_target_grant,target_grant_reason,semantic_target_texts,keywords_used
753126055,LESLIE L ALEXANDER FOUNDATION INC,FL,317996694.00,PRESELECTED,20000,2023,CHILDREN'S CHARITY,t,low,453186110,SAILING ANGELS FOUNDATION,TX,HOUSTON,101136.00,"INTRODUCE SAILING IN THE FORM OF RECREATION, EXERCISE, AND EDUCATION TO CHILDREN AND ADULTS WITH PHYSICAL AND DEVELOPMENTAL DISABILITIES.",0.7500,f,0.271,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
364311512,EVON D AND JACK H KECK FOUNDATION,WI,936694.00,OPEN,2500,2018,PUBLIC SERVICE PROGRAM,t,medium,271453102,WOUNDED WARRIOR OUTDOORS INC,FL,ORLANDO,504960.00,"TO PROVIDE WOUNDED SERVICEMEN AND WOMEN WITH THERAPEUTIC OUTDOOR ADVENTURES ACROSS NORTH AMERICA. WWO GIVES DESERVING ACTIVE DUTY WARRIORS IN TRANSITION THE OPPORTUNITY OF A LIFETIME IN THE WILDERNESS LOCATION OF THEIR CHOICE. WE CALL THEM ""ADVENTURES ENABLED."" THEIR ADVENTURE COULD TAKE THEM BEAR HUNTING IN THE MOUNTAINS OF BRITISH COLUMBIA, CANADA, ON ALLIGATOR HUNTS OR FISHING EXCURSIONS IN THE GULF COAST REGION OF FLORIDA OR DEER HUNTING IN TEXAS. DURING THEIR EXPERIENCE, THEY WILL PARTICIPATE IN THERAPEUTIC ACTIVITIES SUCH AS BACKPACKING, TRAIL EXPEDITIONS AND NUMEROUS SOCIAL INTERACTIONS.",0.6500,f,0.270,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
256067616,GLENN & RUTH MENGLE FOUND TRUST XXX-XX-XXXX,PA,13414913.00,OPEN,7500,2023,ASSIST LOCAL FAMILIES,f,medium,475143030,PENNSYLVANIA OUTDOOR VETERANS INC,PA,LEHIGHTON,34886.00,"THE MISSION OF PENNSYLVANIA OUTDOOR VETERANS IS TO REDUCE VETERAN SUICIDE THROUGH THE HEALING NATURE AND CAMARADERIE DEVELOPED DURING OUTDOOR ACTIVITIES SUCH AS CAMPING, HUNTING AND FISHING.",0.6500,f,0.268,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
256067616,GLENN & RUTH MENGLE FOUND TRUST XXX-XX-XXXX,PA,13414913.00,OPEN,5500,2022,ASSIST LOCAL FAMILIES,f,medium,475143030,PENNSYLVANIA OUTDOOR VETERANS INC,PA,LEHIGHTON,34886.00,"THE MISSION OF PENNSYLVANIA OUTDOOR VETERANS IS TO REDUCE VETERAN SUICIDE THROUGH THE HEALING NATURE AND CAMARADERIE DEVELOPED DURING OUTDOOR ACTIVITIES SUCH AS CAMPING, HUNTING AND FISHING.",0.6500,f,0.268,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
472283160,Parady Cares Foundation Inc,FL,32799.00,PRESELECTED,1500,2018,Support given for Breast Cancer Fundraiser supporting the American Cancer Society.,t,high,811465856,WARRIORS ON WATER INC,FL,ORLANDO,53565.00,MISSION IS TO HELP DISABLED VETERANS BY GIVING THEM MEANS TO SURVIVE,0.8000,f,0.267,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
810523786,TOWN PUMP CHARITABLE FOUNDATION,MT,63260816.00,OPEN,7000,2023,ANNIVERSARY GRANTS,f,low,473999595,MONTANA WARRIORS ON THE WATER,MT,MILES CITY,124454.00,"OUR MISSION IS PROVIDING OUTDOOR RECREATIONAL THERAPY AND OPPORTUNITIES TO VETERANS OF THE UNITED STATES MILITARY AT NO COST TO THEM. IN ADDITION TO HONORING OUR VETERANS BY GIVING BACK, IT IS OUR GOAL TO PROVIDE AN ENVIRONMENT FOR OUR VETERANS TO RELAX AND BE ABLE TO MEET OTHER VETERANS FROM ACROSS THE COUNTRY WHO MAY BE COMBAT WOUNDED OR SUFFERING FROM ISSUES ASSOCIATED WITH THE PSYCHOLOGICAL EFFECTS OF WAR. BY CONNECTING WITH EACH OTHER AND WITH INDIVIDUALS, PRIVATE COMPANIES, NON-PROFIT ORGANIZATIONS AND GOVERNMENT AGENCIES, A COMMUNITY HAS BEEN PUT IN PLACE TO HONOR AND SUPPORT THE VAST GROWING NUMBER OF VETERANS. OUR GOAL IS TO ENSURE OUR VETERANS CONTINUE TO HAVE PHYSICAL ACCESS TO THE COUNTRY THEY SERVED, IN A MENTALLY AND EMOTIONALLY STABLE ENVIRONMENT, AND ARE HONORED FOR THEIR COMMITMENT AND SERVICE TO THIS NATION.",0.8000,f,0.263,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
814450711,Gentle Lion,OR,617688.00,PRESELECTED,1000,2022,Donation to domesitcally registered charitable organization.,t,high,464756833,TIDEWATER WOODEN BOAT WORKSHOP,VA,NORFOLK,212066.00,TEACH STEM AND LIFE SKILLS TO DISADVANTAGED YOUTH THROUGH THE BUILDING OF WOODEN BOATS AND OTHER NAUTICAL ACTIVITIES.,0.7500,f,0.258,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
136106471,ERNST & ELFRIEDE FRANK FOUNDATION INC,NY,15484687.00,PRESELECTED,1500,2019,GENERAL CHARITABLE,t,low,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.257,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
232684976,HAMILTON FAMILY FOUNDATION,PA,10250059.00,OPEN,1000,2018,CHARITABLE DONATION,t,low,050399703,SAIL TO PREVAIL INC,RI,NEWPORT,621503.00,"OUR NATIONAL DISABLED SAILING PROGRAM TEACHES CHILDREN AND ADULTS WITH DISABILITIES TO OVERCOME ADVERSITY THROUGH THERAPEUTIC SAILING. PARTICIPANTS INCLUDE INDIVIDUALS WITH MOST ANY DISABILITY - SUCH AS AUTISM, PARALYSIS, AND INTELLECTUAL DISABILITIES - AND WHEN APPROPRIATE, FAMILY MEMBERS AND CAREGIVERS ARE ENCOURAGED TO PARTICIPATE. WOUNDED U.S. MILITARY PERSONNEL ALSO TAKE PART THROUGH DEDICATED PROGRAMS. THE PEDIATRIC CANCER PROGRAM INCLUDES THE CHILDREN'S RESIDENT DOCTORS AND PARENTS. OVERALL, MORE THAN 1000 PARTICIPANTS ANNUALLY LEARN SAILING SKILLS IN A FLEET OF SPECIALLY ADAPTED SAILBOATS. SAIL TO PREVAIL IS INCREASINGLY PROMOTING THERAPEUTIC SAILING BY SHARING THE PROGRAM'S MORE THAN TWO DECADES OF SUCCESSFUL CONCEPTS, METHODOLOGIES AND EXPERIENCES WITH OTHER ORGANIZATIONS AND INDIVIDUALS WHO MIGHT HAVE A LASTING, POSITIVE EFFECT. THE GOAL IS TO INFORM AND EDUCATE PEOPLE THAT THERAPEUTIC SAILING CAN HAVE A MEANINGFUL DIFFERENCE IN THE LIVES OF PEOPLE WITH DISABILITIES.",0.9000,f,0.256,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
133156497,ASSURANT FOUNDATION,GA,8089617.00,PRESELECTED,63,2020,Financial Assistance,t,medium,202663905,TEAM PARADISE SAILING INC,FL,MIAMI,127172.00,"CHANGING LIVES BY INSPIRING AND EMPOWERING DISABLED AND UNDERSERVED COMMUNITIES, U.S. VETERANS AND OTHER THROUGH RECREATIONAL, EDUCATIONAL AND HEALING PROGRAMS THAT MOTIVATE AND ENGAGE PARTICIPANTS IN THE SPORT OF SAILING. PROVIDING OPPORTUNITIES FOR PERSONAL DEVELOPMENT, MENTORSHIP, GLOBAL COMRADERY, TEAM BUILDING AND ENVIRONMENTAL AWARENESS.",0.8500,f,0.255,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
133156497,ASSURANT FOUNDATION,GA,8089617.00,PRESELECTED,63,2021,Financial Assistance,f,medium,202663905,TEAM PARADISE SAILING INC,FL,MIAMI,127172.00,"CHANGING LIVES BY INSPIRING AND EMPOWERING DISABLED AND UNDERSERVED COMMUNITIES, U.S. VETERANS AND OTHER THROUGH RECREATIONAL, EDUCATIONAL AND HEALING PROGRAMS THAT MOTIVATE AND ENGAGE PARTICIPANTS IN THE SPORT OF SAILING. PROVIDING OPPORTUNITIES FOR PERSONAL DEVELOPMENT, MENTORSHIP, GLOBAL COMRADERY, TEAM BUILDING AND ENVIRONMENTAL AWARENESS.",0.8500,f,0.255,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
364110761,FRED & JEAN ALLEGRETTI FOUNDATION,FL,15841717.00,OPEN,5000,2019,HEALTH,f,low,824899175,FISH WITH A HERO INC,FL,FORT MYERS,72474.00,Help wounded and disabled US military veterans deal with the effects of PTSD TBI and other wounds of war,0.6500,f,0.250,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
256067616,GLENN & RUTH MENGLE FOUND TRUST XXX-XX-XXXX,PA,13414913.00,OPEN,5100,2020,Grant for the fly fishing weekend,t,medium,475143030,PENNSYLVANIA OUTDOOR VETERANS INC,PA,LEHIGHTON,34886.00,"THE MISSION OF PENNSYLVANIA OUTDOOR VETERANS IS TO REDUCE VETERAN SUICIDE THROUGH THE HEALING NATURE AND CAMARADERIE DEVELOPED DURING OUTDOOR ACTIVITIES SUCH AS CAMPING, HUNTING AND FISHING.",0.6500,f,0.246,f,,"NARROW: To provide veterans with sailing outings and lessons as a way to provide emotional support and healing through mindfulness-based therapeutic sailing | MEDIUM: Therapeutic sailing programs for military veterans suffering from PTSD and traumatic injuries, including adaptive sailing, sail training, and wooden boat restoration to support veteran well-being and healing | BROAD: Outdoor recreation therapy programs for military veterans, including therapeutic sailing, boat restoration, and mindfulness-based wellness programs supporting veterans with PTSD","veteran sailing, therapeutic sailing, adaptive sailing, sailing program, veteran wellness, veteran outdoor, boat restoration, wooden boat, maritime heritage, PTSD veteran, veteran fishing"
