email,first_name,company,state,website
chelseasgroup@lgohospitality.com,,Chelsea's Kitchen,AZ,https://chelseaskitchenaz.com/
chepito@pchetacos.com,,Pepe and Chepito's Tacos,CA,https://pchetacos.com/
cherrycreek@myfitfoods.com,,MyFitFoods,CO,https://www.myfitfoods.com/cherry-creek/
chilindenver@gmail.com,,Chi Lin Asian Eatery,CO,https://www.chilindenver.com/
Chilleenson17@gmail.com,,Chileen's on 17,AZ,https://www.chilleenson17.com/
chris@bellanico.net,,Bellanico,0,https://www.bellanico.net/
Chris@champssmokehouse.com,,Champs BBQ,CA,https://www.champssmokehouse.com/
chris@theparksfinest.com,,The Park's Finest BBQ,0,https://www.theparksfinest.com/
christian@saintfelix.net,,Saint Felix Hollywood,0,https://www.saintfelix.net/
christina@valbellact.com,,Valbella Ristorante,CT,https://www.valbellagreenwich.com/
christine@alimentsf.com,,Aliment,CA,https://www.alimentsf.com/
christoph@pcpartsbin.com,,Occum Pizza,CT,https://www.occumpizza.com
christos.italian.kitchen@gmail.com,,Christos Italian Kitchen,0,https://christositaliankitchen.com/
Christy.roloscafe@gmail.com,,Rolo's Cafe,AL,https://roloscafehsv.com/
ciao@ilcasaropizzeria.com,,Il Casaro Pizzeria,CA,https://www.ilcasaropizzeria.com/
ciao@methimatabar.com,,Met Him at a Bar,0,https://www.methimatabar.com
ciaobalboa@gmail.com,,Ciao Italian Restaurant,CA,https://www.ciaobalboa.com/
cindy.pizzaplacesf@gmail.com,,The Pizza Place,CA,http://pizzaplacesf.com/
citizenpizza@gmail.com,,Citizen Pizza,0,https://www.citizenpizzacompany.com/
citytacos123@gmail.com,,City Tacos Village Taqueria,0,https://citytacossd.com/locations-la-mesa
cjmaloney718@icloud.com,,La Ciccia,0,http://www.laciccia.com/
cjpark1818@gmail.com,,Masa Hibachi Steakhouse & Sushi,0,https://masahibachisushi.com/
classicgyros@gmail.com,,Classic Gyros,CA,https://www.classicgyros.net
claudio@barbrix.com,,All'Acqua,CA,https://www.allacquarestaurant.com/
Clayton@woodstonecraftpizza.Com,,Wood Stone Craft Pizza,0,https://www.woodstonecraftpizza.com/
CO.3376.HighlandsRan@chipotle.com,,Chipotle Mexican Grill,0,https://locations.chipotle.com/co/highlands-ranch/9579-s-university-blvd
cochoa@lalocandaaz.com,,La Locanda Italian Bistro,AZ,https://www.lalocandaaz.com
CocinaChiwas@gmail.com,,Cocina Chiwas,0,https://www.cocinachiwasaz.com/
cocinadebarragan@gmail.com,,Taco Shack,0,https://www.redlandstacoshack.com/
codyscafeandbar@gmail.com,,Cody's Cafe & Bar,CO,http://www.codysdenver.com/
coelho10101010@gmail.com,,Valeu Espetos,0,https://www.valeuespetos.com/
colin@kentuckymist.com,,Kentucky Mist Distillery North Myrtle Beach,SC,https://www.kentuckymist.com/
coloradosprings@vitalitybowls.com,,vitality bowls,CO,https://vitalitybowls.com/locations/colorado-springs
coloradosprings2@huhot.com,,HuHot,CO,https://www.huhot.com/location/colorado-springs-constitution-co/
COMMENTS@LANDINGMB.COM,,The Landing at The Boathouse,SC,http://www.landingmb.com/
comments@thenaturalcafe.com,,The Natural Cafe,CA,https://thenaturalcafe.com/
commonwealth209@gmail.com,,Commonwealth,CA,https://www.commonwealthmodesto.com/turlock
communications@gusfriedchicken.com,,Gus's World Famous Fried Chicken,AR,https://gusfriedchicken.com/
communityrelationssopo@heidisbrooklyndeli.com,,Heidi's Brooklyn Deli,CO,https://heidisbrooklyndeli.com/location/broomfield/
conact@mercurycafe.com,,Mercury Cafe,CO,http://mercurycafe.com/
concierge@chateaumarmont.com,,Chateau Marmont,CA,http://www.chateaumarmont.com/therestaurant.php
connect@gojikitchen.com,,Goji Kitchen,0,https://gojikitchen.com/
connect@greenstreetrestaurant.com,,Green Street Restaurant,0,https://greenstreetrestaurant.com/
connect@newcombsranch.com,,Newcomb's Ranch,0,https://www.newcombsranch.com/
connect@portaloakland.com,,Portal,0,https://www.portaloakland.com/
connectrajesh@gmail.com,,Delhi Kitchen,CA,http://www.delhikitchen.com/
connellrestaurantinc@gmail.com,,The Waffle Experience,CA,https://honey-and-herb.com/
connie@minturnsaloon.com,,Minturn Saloon,CO,https://www.minturnsaloon.com/
contact.us@loscarboncitosco.com,,Los Carboncitos,CO,https://loscarboncitoscolorado.com/
contact@411eat.com,,El Gallo Giro,CA,http://fontana.gallogiro.com/
contact@alpineinnpv.com,,Rosetti's Alpine Inn,0,https://www.alpineinnpv.com/
contact@amigosportola.com,,Amigos Grill,0,http://amigosportola.com/
contact@andys-restaurant.com,,Andy's Restaurants,AR,http://www.andys-restaurant.com/
contact@athenagrill.com,,Athena Grill,0,http://www.athenagrill.com/
contact@aurorailjunkremoval.com,,Campfire Evergreen,CO,https://www.campfireevergreen.com/
contact@bae.cafe,,Best Artisan Empanadas,0,https://www.bae.cafe/
Contact@bahnthai.net,,0,0,https://www.bahnthai.net/
contact@bandrburgers.com,,B&R's Old Fashioned Burgers,CA,https://bandrburgers.com/
contact@basilcanteen.com,,Basil Canteen,CA,https://www.basilcanteen.com/
contact@baywatchboatcharters.com,,Baywatch Boat Charters,CA,Baywatchboatcharters.com
contact@beckon-denver.com,,Beckon,CO,https://www.beckon-denver.com/
contact@billandbalis.com,,Bill and Bali’s,0,https://www.billandbalis.com/
contact@bistroonthebay.com,,Blue Sky Bistro on the Bay,0,https://bistroonthebay.com/
contact@bktacos.com,,BK Tacos,AZ,https://www.bktacos.com
contact@bostons.com,,Boston Pizza,CA,https://www.bostons.com/locations/fontana.html
contact@bravofarms.com,,Bravo Farms,0,https://bravofarms.com/
contact@buttercupdiner.com,,Buttercup Grill,0,http://buttercupgrillandbar.com
contact@cafedelopera.com,,Cafe De L'Opera,0,http://cafedelopera.com/
contact@captainbenjamins.com,,Captain Benjamin's Calabash Seafood Buffet,SC,https://captainbenjamins.com/
contact@carabaonapa.com,,Carabao,CA,https://carabaonapa.com
contact@chefico.com,,Che Fico,CA,https://www.chefico.com
Contact@chickengs.com,,Chicken G's,CA,https://chickengs.com/
contact@cinderspizza.com,,Cinders,CA,https://www.cinderspizza.com
contact@cinnaholic.com,,Cinnaholic,FL,https://locations.cinnaholic.com/ll/us/fl/boca-raton/19/
contact@coastalcone.com,,Coastal Cone & Parlor,0,https://www.coastalcone.com/
contact@coffeepotsedona.com,,Coffee Pot Restaurant,AZ,https://www.coffeepotsedona.com/
contact@coteouestbistro.com,,Côte Ouest Bistro,0,https://www.coteouestbistro.com
contact@cremebrewlait.com,,Creme Brew Lait,AL,https://cremebrewlait.com/
contact@dailygrindsb.com,,Daily Grind,CA,http://www.dailygrindsb.com/
Contact@downeypizzaco.com,,Downey Pizza Company,CA,http://www.downeypizzaco.com/
contact@eatbizza.com,,Bizza,0,https://eatbizza.com/
contact@fatkitty.net,,California Sushi and Teriyaki (Fat Kitty),CA,https://www.fatkitty.net
contact@firesigncafe.com,,Fire Sign Cafe,0,https://www.firesigncafe.com/
Contact@fishetarianfishmarket.com,,Fishetarian Fish Market,CA,https://www.fishetarianfishmarket.com/
contact@foragela.com,,Forage,0,http://www.foragela.com/
contact@frescorestaurants.com,,Fresco Grill,0,https://frescorestaurants.com/
contact@garlicnaanrestaurant.com,,Garlic Naan,CO,https://www.garlicnaanrestaurant.com/
contact@garrettrestaurantgroup.com,,I.C. Brewhouse Centennial,CO,https://www.icbrewhouse.com/
contact@greensngrills.com,,Greens N Grills,CA,https://www.greensngrills.com/
contact@himalayancuisinesf.com,,Himalayan Cuisine,CA,https://himalayancuisinesf.com/
contact@homeeat.com,,0,0,https://www.homeeat.com/
contact@hotplatehotplate.com,,Guadalajara Grill,CA,https://www.hotplatehotplate.com/
contact@ilboscopizza.com,,IL Bosco Pizza,AZ,https://www.ilboscopizza.com/
contact@imenu4u.com,,Tandoori Vibes,0,https://imenu4u.com/rweb/restaurant/san-diego/tandoori-vibes-6165-el-cajon-blvd-suite-e-san-diego-ca-92115
Contact@inleburmesecuisine.com,,Inle Burmese Cuisine,CA,https://inleburmesecuisine.com
Contact@islandhut.net,,Island Hut,CA,http://www.islandhut.net/
contact@jaliscosrestaurantmexican.com,,Jalisco's Restaurant,CA,http://www.jaliscosmexican-restaurant.com/
Contact@KakarotoJapaneseRestaurant.com,,Kakaroto Japanese Restaurant,CA,https://www.kakarotojapaneserestaurant.com/
contact@kimusushilongbeach.com,,Kimu Sushi,CA,https://kimusushilongbeach.com/
Contact@kitd29.co,,Kitchen in the Desert,0,https://www.kitd29.com/
contact@lalibelact.com,,Lalibela,0,https://lalibelact.com
contact@lamarsasf.com,,La Marsa,CA,https://www.lamarsasf.com/
contact@lasdeliciasscv.com,,Las Delicias Classica Taqueria,CA,https://lasdeliciasscv.com/
contact@loshermanosrestaurants.com,,Los Hermanos Restaurant,0,https://loshermanosrestaurants.com/business-locations_/rosedale-location/
contact@marionsfishmarket.com,,Marion's Fish Market,CA,https://www.marionsfishmarket.com/
contact@mat2b1.com,,Harmony Cuisine 2b1,CA,https://www.hc2b1.com
contact@mezzalunabythesea.com,,Mezza Luna,CA,https://www.mezzalunabythesea.com/
Contact@mistraldining.com,,Mistral Restaurant and Bar,CA,https://www.mistraldining.com/home
contact@mygroovydomain.com,,Mumu Hot Pot,CA,http://www.mumuhotpot.com/
contact@nikkoberkeley.com,,Nikko Sushi,0,http://www.nikkoberkeley.com
contact@omasfstation.com,,Oma San Francisco Station,0,https://omasfstation.com/
contact@opbrewco.com,,Oak Park Brewing Company,CA,https://opbrewco.com/
contact@orehouse.com,,Ore House at Pine Grove,CO,https://www.orehouse.com
contact@petesbbqsd.com,,Pete's BBQ & Burgers,CA,https://petesbbqsd.com
contact@platedprojects.com,,Taverna,AZ,https://www.tavernaflagstaff.com
contact@poketown.us,,Poke Town,CA,http://poketown.us
contact@prime16.com,,Prime 16,0,https://prime16.com/
contact@ramenshop.com,,Ramen Shop,CA,https://www.ramenshop.com/
contact@saapver.com,,Saap Ver,CA,https://www.saapver.com/
contact@sajjstreeteats.com,,SAJJ Mediterranean,CA,https://www.sajjstreeteats.com/location/menlo-park/
contact@salvadorenorestaurant.com,,Salvadoreño Restaurant,AZ,https://salvadorenorestaurant.com/
contact@sansoxygen.com,,Oriental Express,CA,https://orientalexpress.us/
contact@santeramos.com,,Santeramo's,CO,http://santeramos.com/
contact@senorsisig.com,,Señor Sisig,CA,https://www.senorsisig.com/
Contact@shorelinediner.com,,Shoreline Diner,CT,https://www.shorelinediner.com/
contact@silgaban.com,,Silgaban,CA,https://www.silgaban.com/
contact@statesocialhouse.com,,State Social House,CA,https://statesocialhouse.com/
contact@sushi-valley.com,,Sushi Valley,AZ,http://sushi-valley.com/
contact@taitaijapanese.com,,Tai Tai,CO,https://taitaijapanese.com/
contact@theblackforestkitchen.com,,Black Forest Kitchen (at Forage Kitchen),0,http://blackforestkitchen.square.site
contact@thefarmersunion.com,,The Farmers Union,0,https://www.thefarmersunion.com/
contact@themelrosecafe.com,,Melrose Cafe,CA,https://www.melrose-cafe.com/
CONTACT@thenationaltucson.com,,The National,AZ,https://thenationaltucson.com/
contact@theperuvianspot.com,,The Peruvian Spot,CA,https://www.theperuvianspot.com
contact@thesink.com,,The Sink,CO,https://thesink.com/
contact@tjoysterbar.com,,TJ Oyster Bar,CA,https://www.tjoyster.com
contact@urbankitchengroup.com,,Cucina Enoteca,CA,https://www.urbankitchengroup.com/cucina-enoteca-newport-beach/
contact@villa-pizzastratford.com,,Villa Pizza,0,https://villa-pizzastratford.com/
contact@wayfaretavern.com,,Wayfare Tavern,0,https://www.wayfaretavern.com/
contact@wearedarkroom.com,,Darkroom Restaurant & Wine Bar,0,https://www.wearedarkroom.com/
contact@woodysgolden.com,,Woody's Wood Fired Pizza,CO,https://www.woodysgolden.com/
Contactinfo@silversomakase.com,,Silvers Omakase,CA,https://www.silversomakase.com/
contactTSC@TsingTaoSF.com,,Tsing Tao,0,https://www.tsingtaosf.com/
contactus@casaramos.net,,Casa Ramos,0,https://www.casaramos.net/
contactus@dalianrestaurant.com,,Da Lian,CA,https://www.dalianrestaurant.com/
contactus@dellaterrarestaurant.com,,Della Terra,0,https://dellaterrarestaurant.com/
contactus@emberkbbq.com,,Ember Korean BBQ,CA,https://www.emberkbbq.com/
contactus@gaters.com,,Gaters Restaurant,CA,https://gaters.com/
contactus@lapergoletta.com,,La Pergoletta,CA,https://www.lapergoletta.com/
contactus@losgringoslocosaj.com,,Los Gringos Locos,AZ,https://www.losgringoslocosaj.com/
contactus@louandmickeys.com,,Lou & Mickey's,CA,https://www.louandmickeys.com/
contact-us@maverickscreperie.com,,Mavericks Creperie Cafe,CA,https://maverickscreperie.com/
ContactUs@murrayfamilyfarms.com,,Cal-Okie Orchard Kitchen,0,https://www.murrayfamilyfarms.org/calokieorchardkitchen
contactus@pacificcatch.com,,Pacific Catch,CA,https://pacificcatch.com/
contactus@shakeys.com,,Shakey's,0,https://www.shakeys.com/locations/los-angeles/torrance-pch-pizza-restaurant/
contactus@verdeselranchero.com,,Verdes El Ranchero,0,http://www.verdeselranchero.com
coronadelmar@avilaselranchito.com,,El Ranchito,CA,https://avilascdm.com/
corp@medievaltimes.com,,Medieval Times Dinner & Tournament,AZ,medievaltimes.com
corporate@chinchin.com,,Chin Chin Grill,CA,https://chinchin.com
corporate@uspizzaco.net,,US Pizza Co,AR,https://uspizzaco.net/
cortemadera@pacificcatch.com,,Pacific Catch,0,https://pacificcatch.com/locations/corte-madera/
cosaduci@cosaduci.com,,"Cosa Duci Italian Deli, Bakery & Market",FL,http://www.cosaduci.com/
costavinowinebarrestaurant@gmail.com,,Costa Vino,CT,https://costavinorestaurant.com/
coupdethai@gmail.com,,Coup de Thai,0,https://www.coupdethai.com/
coyotesmanagement@hotmail.com,,Coyote's Southwestern Grill,CO,https://coyotesgreeley.com/
cpinguini@gmail.com,,Caffé Pinguini,CA,https://www.caffepinguini.com/
cravemediterraneangrill@gmail.com,,Crave Mediterranean Grill,CO,https://cravemediterraneangrill.com/
crazeeburgersd@gmail.com,,Crazee Burger,CA,https://crazeeburger.com
creamandsugar@thetroutfarm.com,,Trout Farm Inn,CA,https://www.thetroutfarm.com/
crescentbistro@gmail.com,,Crescent Bistro,CA,https://crescentbistro.com/
crestedbutteburgerco@gmail.com,,Crested Butte Burger Company,0,https://www.cbburgercompany.com
CS@TREVORSLIQUOR.COM,,Trevor's Liquor,0,https://www.trevors.com/
cttb@drba.org,,Jyun Kang Vegetarian Restaurant,CA,https://www.cttbusa.org/jyunkang/jk.asp
cucinaventi@gmail.com,,Cucina Venti,CA,https://www.cucinaventi.com/
currykitchenco@gmail.com,,Curry Kitchen,CO,https://currykitchenco.com
curtis594@gmail.com,,Santo Mezcal,CA,https://santomezcalsb.com/
customer.service@jasonsdeli.com,,Jason's Deli,CO,https://www.jasonsdeli.com/
customerexperience@burrosandfries.com,,Burros and Fries,0,https://burrosandfries.com/
customerservice@allianzassistance.com,,The Lift Restaurant & Lounge,0,https://www.marriott.com/hotels/hotel-information/restaurant/dentc-denver-marriott-tech-center/
customerservice@anandabhavanusa.com,,Ananda Bhavan,0,www.anandabhavanusa.com
customerservice@kurausa.com,,Kura Revolving Sushi Bar,CA,https://kurasushi.com/locations/berkeley-ca
customerservice@philippes.com,,Philippe The Original,0,https://www.philippes.com/
customersupport@kahalamgmt.com,,La Salsa Fresh Mexican Grill,AZ,https://www.lasalsa.com/
cwympg@marketplacegrill.com,,MarketPlace Grill,0,https://www.marketplacegrill.com/
cynthia@danvillebrewing.com,,Danville Brewing Company,CA,https://www.danvillebrewing.com/
daddysgreenonion@gmail.com,,Daddy O's Green Onion,0,https://www.daddyosgreenonion.com/
dahickoryhouse@hotmail.com,,Da Hickory House BBQ,0,https://www.dahickoryhouse.com/
damien@thepawnshopsf.com,,The Pawn Shop,0,https://thepawnshopsf.com/
dan.lentes@macgrill.com,,Romano's Macaroni Grill,0,https://www.macaronigrill.com/locations/location?id=1733
dan@lomabrew.com,,Loma Brewing Company,0,https://www.lomabrew.com
dan4peace@aol.com,,BV's Italian Kitchen,AZ,https://bvsitaliankitchen.com/
dana@ggbbq.com,,Girls Gone BBQ,0,https://www.girlsgonebbq.com/
daniel@bytencoffee.com,,Byte and Coffee,0,http://www.bytencoffee.com/
danieljangmusic@gmail.com,,Tokyo Garden | Japanese Restaurant,CA,http://www.tokyogardenvisalia.com/
dannavarro@hotmail.com,,Henry’s Hi-Life,CA,http://henryshilife.com/
danny.nguyen@zaogroupusa.com,,EMC Seafood & Raw Bar,CA,https://www.emcseafood.com/
Danvar1@msn.com,,Mariachis Mexican Restaurant,CA,https://mariachisturlock.com/
daphne@champyschicken.com,,Champy's Famous Fried Chicken,AL,https://champyschicken.com/locations/daphne-al/
darlacafe.business@gmail.com,,Darla Cafe,0,https://darlacafe.com/
datastudio@gmail.com,,Egg Tuck,0,https://locations.eggtuck.com/ll/us/ca/los-angeles/3340-la-cienega-blvd/
datastudio2@meetsoci.com,,TGI Fridays,CA,https://locations.tgifridays.com/ca/buena-park/8039-beach-blvd.html
dave@lab6.com,,Z&J Asian Subs,CA,https://zandjasiansubs.com
DAVID.DARROUGH@gmail.com,,Café Rosalena,0,http://caferosalenasanjose.com/
david.garrett@usfoods.com,,Nolia,0,https://www.nolia.restaurant/
david@spicysugarthai.com,,Spicy Sugar,CA,https://www.spicysugarthai.com/
dcom_rpc@msn.com,,Panzanella Ristorante,CA,https://www.panzanellaristorantebar.com/
dcoyle@wineworksforeveryone.com,,Wineworks for Everyone,0,https://wineworksforeveryone.com/home
dds-hr@uconn.edu,,Buckley Dining Unit,CT,https://dining.uconn.edu/locations/
deewagner@deewagner.com,,Breakers,CA,https://www.stinsonbeachbreakerscafe.com/
delfina@delfinasf.com,,Delfina,CA,https://www.delfinasf.com/
delivery@picklebarrelfl.com,,Pickle Barrel,0,http://www.picklebarrelfl.com/
dellepianesedona@gmail.com,,Dellepiane,AZ,https://dellepianeburger.com/
delmar@ilfo.com,,Il Fornaio,CA,https://www.ilfornaio.com/locations/
denverhotpot@gmail.com,,Denver Hot Pot,0,https://www.denverhotpot.com/
desidhabasunnyvale@gmail.com,,Desi Dhaba,CA,http://littleindiacafeus.com
dhginfo@doghousegrillfresno.com,,Dog House Grill,CA,https://www.firestonegrill.com/locations/dog-house-grill-fresno/
dhuyer@lakesidegrillestrella.com,,Lakeside Grill,AZ,https://www.lakesidegrillestrella.com/
diablomexicanrestaurant@gmail.com,,El Diablo,0,https://www.restauranteldiablo.com/
dibufala@gmail.com,,Mozzarella di Bufala,CA,https://dibufala.com/
didyoueatyet@burdelloakland.com,,Burdell,0,https://www.burdelloakland.com/
dinahsmedia@gmail.com,,Dinah's Kitchen,0,https://www.dinahskitchenla.com/
dine@stampbarandgrill.com,,Stamp Bar & Grill,CA,https://www.stampbarandgrill.com/
dine@zonarosasj.com,,Zona Rosa,0,http://zonarosasj.com/
dining@samschowderhouse.com,,Sam’s Chowder House,CA,https://www.samschowderhouse.com/
dining@sandiego.edu,,Pavilion Dining,0,https://www.sandiego.edu/dining/campus/pavilion.php
dining@sanysidroranch.com,,Stonehouse,0,https://www.stonehouserestaurant.com
diningfeedback@ucdavis.edu,,Sage Street Restaurant,0,https://housing.ucdavis.edu/dining/sage-street/
dinuccisrestaurant@gmail.com,,Dinucci's Restaurant and Bar,0,https://www.dinuccisrestaurantandbar.com/
dishndat@dishrestaurantgroup.com,,Dish 'n Dat,CT,http://www.dishbarandgrill.com/dishndat/home.html
dizzsasis@gmail.com,,Dizz's As Is,CA,https://dizzsasis.com/
DLevin@visittucson.org,,Mariscos Mi Mazatlán,AZ,https://www.visittucson.org/listing/mariscos-mi-mazatl%C3%A1n/32378/
dolcicafesd@gmail.com,,Dolci Cafe Italiano,CA,https://www.dolcicafeitaliano.com/
domo.japaneserestaurant@gmail.com,,Domo Restaurant,CO,http://domorestaurant.com/
domofoh@momofuku.com,,Majordomo,CA,https://www.majordomo.la
don@yazoobbq.com,,Yazoo BBQ Company,CO,https://yazoobbq.com/
donato@donatoresgroup.com,,Donato Enoteca,0,https://www.donatoenoteca.com/
DONJOSEMEXICANFOOD@GMAIL.COM,,Don Jose Mexican Food,AZ,https://donjosemexicanfood.com/
donnagolik@chilln.com,,Chill-N Ice Cream Pompano Beach,0,https://www.chilln.com/
