ein,organization_name,contact_first_name,contact_email,state,ntee_code,mission_description,email_quality_tier,foundation_count,display_count,sector_label
330818233,LADERA RANCH COMMUNITY SERVICES,Armando,contact.larmac@laderalife.com,CA,S80,"TO PROMOTE SOCIAL WELFARE AND A SENSE OF COMMUNITY FOR OVER 6,700 RESIDENTS IN LADERA RANCH COMMUNITY BY PROVIDING VARIOUS EVENTS AND ACTIVITIES. TO HOST AND MANAGE LADERALIFE, A COMMUNITY BASED INTRANET FOR MEMBERS OF LADERA RANCH. ON-SITE STAFF IS AVAILABLE TO PROVIDE INFORMATION FOR NEW AND EXISTING MEMBERS OF THE COMMUNITY.",A,441,75,Community Improvement
954591175,WOMEN IN ANIMATION INC,Marge,Events@wearewia.org,CA,A40,"WOMEN IN ANIMATION IS THE ONLY ORGANIZATION DEDICATED TO BUILDING A WORLD WHERE WOMEN SHARE EQUALLY IN THE CREATION, PRODUCTION AND REWARDS OF ANIMATION, AND WE PROVIDE RESOURCES AND CONNECTIONS TO MAKE IT HAPPEN.",A,1336,75,Arts & Culture
330025399,CARLSBAD UNITED FC,Jim,dj@ourcitysc.com,CA,N64Z,CARLSBAD UNITED FUTBOL CLUB IS A NON-PROFIT ORGANIZATION PROVIDING EDUCATION FOR BOTH RECREATIONAL AND COMPETITIVE YOUTH SOCCER PLAYERS BETWEEN THE AGES OF FIVE AND NINETEEN.,A,490,75,Recreation
680325165,SONOMA CHARTER SCHOOL,Belli,ross@vom.com,CA,B20,"SONOMA CHARTER SCHOOL SEEKS TO ACHIEVE ACADEMIC EXCELLENCE THROUGH ENGAGED LEARNING IN A SETTING THAT INVOLVES STUDENTS, TEACHERS, AND PARENTS.",A,2322,75,Education
300636031,MARLEY'S MUTTS DOG RESCUE INC,Sharon,inquires@marleysmutts.org,CA,D20,MAKING A PAWSITIVE AND LASTING IMPACT ON COMMUNITIES BY REHABILITATING SOULS AND CREATING SECOND CHANCES USING THE POWER OF THE HUMAN/CANINE BOND.,A,820,75,Animal-Related
330174451,FRIENDS OF VISTA HILL FOUNDATION,Rachel,rpeniche@vistahill.org,CA,R62Z,"TO PROVIDE SUPPORT TO VISTA HILL FOUNDATION, A 501(C)3 PUBLIC CHARITY ORGANIZATION, BY CONDUCTING FUNDRAISING ACTIVITIES TO ASSIST THE FOUNDATION WITH ITS MISSION OF PROVIDING QUALITY BEHAVIORAL PROGRAMS FOR CHILDREN, ADOLESCENTS, AND ADULTS IN NEED THROUGHOUT SAN DIEGO.",A,525,75,Civil Rights
941375807,TAMALPAIS - STRAWBERRY,Corey,rosetsp1@yahoo.com,CA,B21Z,EDUCATION,A,2322,75,Education
455243432,Madera County Workforce Investment,Maiknue,mworkforce@maderaworkforce.org,CA,J21,"Madera County Workforce Investment Corporation provides and invests in a comprehensive array of business and career services, including employment assistance, job training, and skills development that promote economic health and prosperity and support the economic success of businesses, residents, and communities within Madera County.",A,281,75,Employment
770071634,College of the Sequoias Foundation,Tim,foundationemail@cos.edu,CA,B42,"College of the Sequoias Foundation volunteers and staff cultivate and direct community resources to the College of the Sequoias in the areas that matter most to the district communities served. Some recent uses include student scholarships, educational equipment purchases, and capital improvements.",A,2322,75,Education
770541235,THE HOWARD SCHOOL,Jack,admissions@thehowardschool.org,CA,B24,"TO PROVIDE PRESCHOOL THROUGH 8TH GRADE STUDENTS WITH A CARDEN CURRICULUM EDUCATION IN SANTA BARBARA COUNTY. OUR GOAL IS TO PROMOTE THE GROWTH OF THE WHOLE CHILD INCLUDING EMOTIONAL AND PHYSICAL DEVELOPMENT COUPLED WITH THE PURSUIT OF ACADEMIC EXCELLENCE. SMALL CLASS SIZES ALLOW TEACHERS TO WORK CLOSELY WITH EACH CHILD TO DEVELOP STRENGTHS AND TARGET AREAS OF WEAKNESS.THE SCHOOL ENCOURAGES PARENTS, GRANDPARENTS AND FAMILY MEMBERS TO PARTICIPATE IN A VARIETY OF VOLUNTEER PROGRAMS. STUDENTS APPRECIATE THEIR FAMILIES' VALUABLE CONTRIBUTIONS TO THE SCHOOL COMMUNITY.",A,2322,75,Education
770474749,FOUNDATION FOR EXCELLENCE INC,Minoo,india_support@ffe.org,CA,B82,TO BRING ABOUT A TRANSFORMATION IN THE LIVES OF BRILLIANT BUT FINANCIALLY NEEDY STUDENTS IN INDIA.THE MISSION IS ACCOMPLISHED BY PROVIDING FINANCIAL ASSISTANCE TO ENABLE STUDENTS TO CONTINUE AND COMPLETE THEIR HIGHER PROFESSIONAL EDUCATION IN INDIA.,A,2322,75,Education
831745694,Da Vinci Schools LA County,Lida,aoku@davincischools.org,CA,B29,"Da Vinci Schools: LA County consists of a public charter school, RISE High, which exists to provide our students an individualized education through the coalescence of their personal and professional goals, their interests, and the academic skills necessary for success in the high-demand, constantly-changing world around them. Our school is a haven for students experiencing housing instability, foster and transition-age youth, and other students traditionally left out of the larger educational narrative. RISE will serve as a home where student voice is amplified and student needs are prioritized, resulting in a family environment where all individuals feel affirmed, valued, trusted, and supported towards their future goals.",A,2322,75,Education
330574291,CITY BALLET INC,Brian,boxoffice@ucsd.edu,CA,A63Z,"The mission of City Ballet is to provide excellence in professional ballet for cultural enhancement through performances, education and outreach programs to diverse communities and audiences.",A,1336,75,Arts & Culture
753018096,JESUS MINISTRIES INTERNATIONAL,Joseph,jmchennai@jesusministries.org,CA,X20,"TO MINISTER TO THE CHURCH AT LARGE THE HEALING LOVE OF GOD VIA PREACHING AND TEACHING THE TRUTH OF THE BIBLE. THROUGH PREACHING THE WORD OF GOD, PEOPLE WILL EXPERIENCE THE PEACE OF GOD, COMFORT FOR THEIR SOULS, AND HEALING OF BROKEN HEARTSAND BRUISED MINDS.",A,749,75,Religion
770492209,CALIFORNIA STATE UNIVERSITY STANISLAUS,Michele,Financial_Aid@csustan.edu,CA,B82,"TO PROMOTE ACADEMIC EXCELLENCE THROUGH THE FACILITATION OF PHILANTHROPY AND EXTERNAL SUPPORT. IN ADDITION, THE FOUNDATION SUPPORTS THE FACULTY AND ADMINISTRATION IN THE DEVELOPMENT OF NEW AND INNOVATIVE PROGRAMS.",A,2322,75,Education
470978716,Coalition for Responsible and Equitable,Jeffrey,jeff@CREEDLA.com,CA,S31,"To ensure that the workers in the construction industry in Los Angeles are highly trained and professional. The organization seeks the creation of good jobs, safety for workers, health care and a secure retirement for working families.",A,441,75,Community Improvement
954366755,CHINA EVANGELICAL SEMINARY,Samuel,development@cesna.edu,CA,Z99Z,"THE SEMINARY OFFERS THEOLOGICAL STUDY PROGRAMS LEADING TO DIPLOMA OF CHRISTIAN STUDIES, MASTER OF CHRISTIAN STUDIES AND MASTER OF DIVINITY. IT ALSO OFFERS AS A CONTINUING EDUCATION FOR LAYMEN OR MINISTERS IN CHRISTIAN THEOLOGY.",A,491,75,Unknown
472671013,COMMUNITY HEALTH INITIATIVE OF OC,Georgina,CHIOC@chioc.onmicrosoft.com,CA,E19,"THE ORGANIZATION HELPS TO GUIDE VULNERABLE POPULATIONS OF ALL AGES, THROUGH THE PROCESS OF CONNECTING TO, UTLIZING, AND MAINTAINING HEALTH CARE COVERAGE.",A,1035,75,Health
871317634,CROSSOVER MINISTRIES INC,Linda,Hannah@CUPSMission.com,CA,X20,"PROVIDE FOODS,SERVICES,CLOTHES,RELCATION SERVICES, JOB TRAINING SKILLS, ASSESSMENT OF HEALTH WHICH INCLUDES MENTAL, PHYSICAL AND SPRITUAL NEEDS TO HOMELWSS,WOMEN SERVICES,KIDS SERVICES AND SERVICES FOR UNDOCUMENTED IMMIGRANTS. PROVIDE REFERRAL SERVICES TO OTHER ORGANIZATIONS IN THE COMMUNITY.",A,749,75,Religion
571146474,CYGNET THEATRE COMPANY,Barbara,lweaver@cygnettheatre.org,CA,A65,"BELIEVING IN THE POWER OF THEATRE TO STARTLE THE SOUL, IGNITE, DEBATE AND EMBRACE THE DIVERSITY OF THE COMMUNITY IN WHICH IT SERVES, THE THEATRE IS FEARLESSLY COMMITTED TO THE DISSECTION, EXAMINATION AND CELEBRATION OF THE HUMAN STORY THROUGH THE MEDIUM OF LIVE THEATRE. CYGNET EDUCATION MISSION STATEMENT: THE FOUNDATION OF OUR PHILOSOPHY AND PROGRAMMING IS GROUNDED IN PRIORITIZING DIVERSITY, EQUITY, AND INCLUSION. WE ARE COMMITTED TO FORGING LONG-LASTING RELATIONSHIPS WITH COMMUNITIES THAT ARE NOT PART OF OUR THEATRE HISTORY AND ARE LESS VISIBLE IN OUR THEATRE POPULATIONS. WE ARE DEDICATED TO BUILDING A CYGNET THEATRE BRIDGE BY INVESTING IN THE NEIGHBORHOODS WE SERVE. WE ARE RESOLVED TO LISTEN TO THE NARRATIVES OF THE COMMUNITIES WE SERVE TO ACHIEVE OUR GOALS MUTUALLY.",A,1336,75,Arts & Culture
680326851,INTEGRATED COMMUNITY SERVICES,Abigail,ICS@connectICS.org,CA,P80,PROVIDE SUPPORTED EMPLOYMENT PROGRAMS AND INDEPENDENT LIVING SKILLS TRAINING FOR INDIVIDUALS WITH UNIQUE CAPABILITIES BUT LIMITED ACCESS TO THE COMMUNITY.,A,1655,75,Human Services
956070198,LONG BEACH ROTARY SCHOLARSHIP,Silvia,scholarships@lbrsf.org,CA,B82,TO PROVIDE FINANCIAL ASSISTANCE FOR ACHIEVING STUDENTS WHO MEET ELIGIBILITY REQUIREMENTS AND ATTEND LONG BEACH CITY COLLEGE OR CALIFORNIA STATE UNIVERSITY LONG BEACH.,A,2322,75,Education
941526940,ASSOCIATED STUDENTS INC OF CALIFORNIA,Erik,asi@csusm.edu,CA,B800,"ASSOCIATED STUDENTS, INC. (ASI) OF CALIFORNIA STATE UNIVERSITY, EAST BAY IS THE OFFICIAL VOICE OF THE STUDENTS AT CSU, EAST BAY. ASI REPRESENTS AND ADVOCATES ON BEHALF OF THE INTERESTS, NEEDS, AND CONCERNS OF OUR VERY DIVERSE AND DYNAMIC STUDENT BODY, PROVIDING THEM WITH THE SERVICES AND RESOURCES TO SUPPLEMENT AND SUPPORT THEIR COLLEGE EXPERIENCE.",A,2322,75,Education
954871106,INITIATING CHANGE IN OUR NEIGHBORHOODS,Juan,marketing@iconcdc.org,CA,R20,"Initiating Change in Our Neighborhoods, Community Development Corporation empowers residents and small businesses in the San Fernando Valley through programs that support social, civic, economic development and education.",A,525,75,Civil Rights
854002671,EPILEPSY FOUNDATION OF GREATER LOS ANGEL,Rebekkah,Help@EpilepsyLosAngeles.org,CA,G54,"THE MISSION OF OUR NATIONWIDE EPILEPSY FOUNDATION IS TO LEAD THE FIGHT TO OVERCOME THE CHALLENGES OF LIVING WITH EPILEPSY AND TO ACCELERATE THERAPIES TO STOP SEIZURES, FIND CURES, AND SAVE LIVES. THE EPILEPSY FOUNDATION LOS ANGELES (EFLA) FULFILLS OUR MISSION LOCALLY, LEADING THE FIGHT TO END EPILEPSY TOGETHER, TO OVERCOME CHALLENGES CREATED BY SEIZURES FOCUSING ON SPECIALTY CARE, PUBLIC EDUCATION AND AWARENESS AND SUPPORTIVE CARE.",A,577,75,Disease/Disorder
943048491,State Association of County Retirement,Vivian,sacrs@sacrs.org,CA,W22,"The mission of this organization shall be to serve the 1937 Act Retirement Systems by exchanging information, providing education and analyzing legislation.",A,369,75,Public Policy
941393418,PAJARO VALLEY SHELTER SERVICES,Mike,give@pvshelter.org,CA,P43Z,Pajaro Valley Shelter Services provides families with a path toward self-sufficient futures through short-and longer-term housing and supportive services.,A,1655,75,Human Services
770406042,NEW WEST SYMPHONY ASSOCIATION,Natalia,symphony@newwestsymphony.org,CA,A680,THE NEW WEST SYMPHONY INSPIRES PASSION FOR SYMPHONIC MUSIC THROUGH LIVE PERFORMANCES AND EDUCATION INITIATIVES THAT ENGAGE AND ENRICH ITS DIVERSE AUDIENCES.,A,1336,75,Arts & Culture
954443878,A Noise Within,William,boxoffice@anoisewithin.org,CA,A60Z,"A Noise Within produces classic theatre as an essential means to enrich our community by embracing universal human experiences, expanding personal awareness and challenging individual perspectives.",A,1336,75,Arts & Culture
263438302,PREFundorg,Julie,admissions@potrerokids.org,CA,B21,"We believe families make San Francisco stronger and more vibrant. We are committed to helping create a stronger, more vibrant San Francisco by ensuring that Potrero Hill, Dogpatch and Mission Bay families from a diversity of income levels stay and raise their children here. We operate a local preschool and support neighborhood elementary schools. We bring families together with their neighbors for community events and programs. We advocate on behalf of families with SFUSD and other city agencies.",A,2322,75,Education
330846590,BRIDGE BUILDERS FOUNDATION INC,James,Info@BridgeBuildersLA.org,CA,B82,"FOCUS OF MISSION IS ON UPLIFTING AND EMPOWERING YOUNG MINORITY MEN THROUGH EDUCATION, MENTORING, AND SCHOLARSHIPS FOR COLLEGE EDUCATION.",A,2322,75,Education
680430119,Consortium for Children,Kelly,psherman@wallaby.com,CA,P400,CFC's mission is to help children and families flourish by training and supporting the child welfare professionals who serve them. We believe the best outcomes for children are advanced through the use of researched- based best practices to evaluate resource parents and to assist families in planning for and supporting the healthy development of children and youth.,A,1655,75,Human Services
954481955,LOS ANGELES NEIGHBORHOOD INITIATIVE,Veronica,lani@lani.org,CA,S310,LOS ANGELES NEIGHBORHOOD INITIATIVE WAS FORMED IN 1994 AS AN AGENCY DESIGNED TO BE A CATALYTIC PROGRAM THAT INITIATES AND ENCOURAGES NEIGHBORHOOD REVITALIZATION IN TRANSIT-DEPENDENT URBAN NEIGHBORHOODS.,A,441,75,Community Improvement
844054436,ECOLE CLAIRE FONTAINE,Joelle,bonjour@laclairefontaine.org,CA,A25,"OUR PHILOSOPHY HONORS THE INNATE WISDOM OF CHILDREN, NURTURING THEIR CONFIDENCE AND DIGNITY. OUR MISSION CULTIVATES THEIR BLOSSOMING NOURISHING BODY WITH ORGANIC FOOD & PLAY, MIND TO HEIGHTEN THE CAPACITY TO THINK & QUESTION, AND SOUL WITH KINDNESS, PLACING A PREMIUM ON CHILDREN'S HAPPINESS.",A,1336,75,Arts & Culture
770284849,MERCED RESCUE MISSION,Bruce,information@missionmerced.org,CA,I31,"OUR MISSION IS TO EXHIBIT THE LOVE AND CARING OF JESUS CHRIST; TRANSFORMING LIVES FOR THOSE IN OUR COUNTY WHO ARE IN PHYSICAL AND SPIRITUAL NEED. OUR VISION IS TO BE THE HANDS, FEET AND VOICE OF CHRIST IN MERCED COUNTY; ADVOCATING FOR THE DISPOSSESSED, BATTERED, HUNGRY AND DESTITUTE. OUR PURPOSE IS TO CONTINUE THE WORK OF JESUS CHRIST THROUGH EVANGELIZING, DISCIPLING, AND SERVING THE SPIRITUAL AND PHYSICAL NEEDS OF THE DISADVANTAGES. WE PROVIDE EMERGENCY SUBSISTENCE AND REHABILITATION PROGRAMS FOR MEN, WOMEN AND FAMILIES, INCLUDING SKILLS TRAINING FOR THE INTER-CITY POOR. WE ALSO STRIVE TO INFORM ANS INVOLVE THE PUBLIC IN CARING FOR THE POVERTY-STRICKEN, WITH THE ULTIMATE GOAL BEING THE RESTORATION OF THE WHOLE PERSON.",A,460,75,Crime/Legal
770076649,Habitat for Humanity Fresno Inc,Ashley,globe@2x.webp,CA,L20Z,"HABITAT'S MISSION IS TO PUT GOD'S LOVE IN TO ACTION IN FRESNO COUNTY BY BRINGING PEOPLE TOGETHER TO BUILD HOMES, COMMUNITIES, AND HOPE.",A,414,75,Housing
953221061,OPEN PATHS COUNSELING CENTER,Sierra,inquiry@openpaths.org,CA,F80Z,OPEN PATHS COUNSELING CENTER'S MISSION IS TO MEET THE EVOLVING MENTAL HEALTH NEEDS OF THE COMMUNITY THROUGH QUALITY COUNSELING FOR INDIVIDUALS AND FAMILIES AT AFFORDABLE FEES; FREE THERAPY PROGRAMS FOR AT-RISK CHILDREN AND YOUTH IN LOCAL SCHOOLS; AND A HIGHLY-RESPECTED THERAPIST TRAINING PROGRAM.,A,479,75,Mental Health
770518231,COASTLINE CHRISTIAN ACADEMY,Mary,principal@coastlinechristianacademy.com,CA,B24,"IT IS OUR MISSION TO HELP BELIEVING PARENTS RAISE THEIR CHILDREN IN THE ""NUTURE AND ADMONITION OF THE LORD"" BY TRAINING EACH STUDENT IN THE KNOWLEDGE OF GOD AND SCRIPTURAL WAY OF LIFE, COUPLED WITH THE HIGHEST STANDARDS OF ACADEMIC INSTRUCTION.",A,2322,75,Education
680450000,Manzanita Charter Middle School,Jim,business@manzy.org,CA,B25,"Through active family involvement in self-governed public education, Manzanita Charter Middle School (A Cooperative Charter), seeks to create a safe, nurturing, and diverse educational community for our children.",A,2322,75,Education
954580280,ESPERANZA CHARITIES INC,Bro,contactus@esperanzaservices.com,CA,L22,"To help improve the lives of disabled adult individuals, senior citizens, and low-income families by providing assisted living services and affordable housing and by teaching them to be independent enough to transition back into society.",A,414,75,Housing
010777856,Literacy for Environmental Justice,Hollis,staff@lejyouth.org,CA,O52,"LEJ promotes ecological health, environmental stewardship, and community development in Southeast San Francisco by creating urban greening, eco-literacy, community stewardship and workforce development opportunities that directly engage and support local residents in securing a healthier future.",A,731,75,Youth Development
330122177,TEACHERS ASSOCIATION OF LONG BEACH,Chris,gmorrison@talb.org,CA,B82Z,"THE TEACHERS ASSOCIATION OF LONG BEACH SCHOLARSHIP FOUNDATION WAS FORMED ON MAY 23, 1985. ITS PRIMARY PURPOSE IS TO AWARD SCHOLARSHIPS TO BARGAINING UNIT MEMBERS OF THE LONG BEACH UNIFIED SCHOOL DISTRICT WHO ARE FULL OR PART-TIME STUDENTS, OR THE CHILDREN OF LONG BEACH UNIFIED SCHOOL DISTRICT BARGAINING UNIT MEMBERS.",A,2322,75,Education
330677510,LINC - REDONDO BEACH SENIORS INC,Rebecca,jobs@linchousing.org,CA,L20Z,"LINC-REDONDO BEACH SENIORS, INC OWNS AN APARTMENT BUILDING IN ORDER TO LESSEN THE BURDEN OF GOVERNMENTS AND PROVIDE AFFORDABLE HOUSING THROUGHOUT CALIFORNIA.",A,414,75,Housing
204570887,BAY AREA EDUCATIONAL INSTITUTE,Donna,austin@bayhillhs.org,CA,B40,TO EDUCATE STUDENTS WITH LEARNING DIFFERENCES FOCUSING ON THEIR INDIVIDUAL NEEDS WITH THE GOAL OF MAXIMIZING THEIR INHERENT ABILITIES AND THEIR POTENTIAL TO ACHIEVE SUCCESS. BAYHILL SCHOOL HAS AN INDIVIDUALIZED CURRICULUM THAT ADDRESSES EACH STUDENT'S LEARNING DIFFERENCES AND NEEDS AND PROVIDES ENRICHMENT IN THEIR AREAS OF STRENGTH AND INTEREST.,A,2322,75,Education
951709290,SAN DIEGO MUSEUM OF MAN,Micah,education@museumofus.org,CA,A500,"The San Diego Museum of Man, dba Museum of Us, sits on the unceded ancestral homelands of the Kumeyaay Nation, in San Diegos Balboa Park. The Museum of Us extends its respect and gratitude to the Kumeyaay peoples who have lived here for millennia. The Museum was founded in 1915, as part of the citys Panama-California Exposition. On August 2, 2020, the Museum announced its change of name to Museum of Us. This new name is a registered Doing Business As until a full legal change is executed. At its founding, the Museum was the epitome of an early 20th century institution of its kind; a place defined by its ethnographic collections and their traditional western European academic display. In January 2012, the Board of Directors adopted a three-year strategic plan that identified a new mission: Inspiring human connections by exploring the human experience. The institutional goal for the Museum is to be San Diegos dynamic place to go to learn from each other, reflect on our place in the world",A,1336,75,Arts & Culture
943056179,INK PEOPLE INC,Leslie,inkers@inkpeople.org,CA,A200,"SINCE 1979, THE INK PEOPLE IS A COMMUNITY BASED ARTS AND CULTURAL ARTS AGENCY WITH AN ADMINISTRATIVE HUB IN EUREKA AND SERVICING THE GREATER NORTH COAST REGION. THE INK PEOPLE CHANGES LIVES BY CONNECTING THE COMMUNITY WITH RESOURCES FOR CULTURAL DEVELOPMENT. WE ENCOURAGE PEOPLE TO EXERCISE THEIR HUMANITY, BUILD CIVIC DISCOURSE, AND ENGAGE THEIR CREATIVE POTENTIAL. WE ARE ORGANIZED ON COMMUNITY ACCESS PRINCIPLES AND THE BELIEF THAT ART, IN ALL ITS FORMS, IS ESSENTIAL TO THE HUMAN SPIRIT AND WELL BEING.",A,1336,75,Arts & Culture
272797687,ENRICH LA,Tomas,recruit@enrichla.org,CA,C60,"EnrichLA is a community wellness non-profit organization that builds and maintains edible gardens throughout Los Angeles. We also provide an educational Garden Ranger Program to schools, to ensure gardens are utilized by students and integrated into the school community.",A,975,75,Environment
813497019,TEMECULA INTERNATIONAL ACADEMY,Debra,aperalta@temeculainternational.org,CA,B29,THE ORGANIZATION IS A CALIFORNIA PUBLIC CHARTER SCHOOL,A,2322,75,Education
953385830,Fallbrook Child Development Center Inc,Katie,irojas@fallbrookcdc.org,CA,P330,"We provide quality early childhood education and day care for children ages one to five years. We strive to promote each childs intellectual, emotional, social, and physical development in preparation for kindergarten.",A,1655,75,Human Services
330103776,CALIFORNIA ASSOCIATION OF DIRECTORS,Stephanie,centro@cadal.org,CA,B25C,"PROVIDE TRAINING TO STUDENTS, MAINLY IN THE AREAS OF LEADERSHIP AND ACTIVITIES. aSSIST ACTIVITIES DIRECTORS AND OTHERS IN PROVIDING TRAINING AND RESOURCES TO SCHOOLS, TEACHERS AND OTHERS ACTIVE IN THE CALIFORNIA SCHOOL SYSTEM.",A,2322,75,Education
942496799,J-SEI INC,Diane,sianne@j-sei.org,CA,P840,"J-SEI IS A MULTI-GENERATIONAL AND MULTI-CULTURAL ORGANIZATION WITH ITS ROOTS IN NIKKEI VALUES AND CULTURE. WE LEVERAGED OUR RESOURCES WITH OUR SUPPORTING NONPROFIT PARTNER ORGANIZATIONS AND NOW PROVIDE A CULTURALLY SENSITIVE SMALL ASSISTED LIVING FACILITY FOR SENIORS AND A COMMUNITY CENTER OFFERING EDUCATIONAL AND WELLNESS CLASSES, CULTURAL EVENTS, HOME DELIVERED AND CONGREGATE MEALS, A FOOD PANTRY, CASE MANAGEMENT, FRIENDLY VISITORS/CALLERS, A CAREGIVER REGISTRY, AND TRANSPORTATION. WE HAVE EXPANDED OUR SERVICES AND PROGRAMS TO INCLUDE FAMILIES AND YOUNGER GENERATIONS. OUR PURSUIT OF THE EXPANDED MISSION WILL BE GUIDED BY OUR COMMUNITY VALUES OF DIGNITY, TRUST, INDEPENDENCE, SOCIAL CONNECTION, OPEN COMMUNICATION, AND RESPECT FOR OUR ELDERS. OUR COMMITMENT TO SERVING SENIORS IS UNWAVERING, BUT WE ARE BROADENING OUR IMPACT BY SERVING OUR MULTI-GENERATIONAL AND MULTI-ETHNIC COMMUNITY.",A,1655,75,Human Services
