prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
452392256,info@gasparillamusic.com,info@gasparillamusic.com,ai,A,Private funders for arts and culture in Florida,Alec Kleinman <alec@ai.thegrantscout.com>,sent,6b646e1f-f37c-451f-a73d-665251026053,2026-02-18T15:17:20.207089+00:00,
731284538,raegan.mach@parentpromise.org,raegan.mach@parentpromise.org,connect,C,Foundation funding for Exchange Club Center for the Prevention of Child Abuse of Oklahoma,Alec Kleinman <alec@connect.thegrantscout.com>,sent,87efe2ca-a1aa-4e8d-b810-e60678a0715d,2026-02-18T15:17:29.518011+00:00,
820908936,hello@veloz.org,hello@veloz.org,contact,A,Private funders for environment in California,Alec Kleinman <alec@contact.thegrantscout.com>,sent,40123bc2-c070-49e7-87f3-8d48eb2f4aab,2026-02-18T15:17:40.569613+00:00,
621043294,lmcguire@sacenter.org,lmcguire@sacenter.org,email,C,Foundation funding for Sexual Assault Center,Alec Kleinman <alec@email.thegrantscout.com>,sent,62845514-742f-4535-8864-6c2bc9c14b95,2026-02-18T15:17:50.578304+00:00,
591882749,AlexandraB@gulfcoastlegal.org,AlexandraB@gulfcoastlegal.org,hello,A,Private funders for legal services in Florida,Alec Kleinman <alec@hello.thegrantscout.com>,sent,13a1ae4f-89ce-4421-b8ae-799a20a54b66,2026-02-18T15:18:00.563752+00:00,
481093604,chris@theellisfoundation.org,chris@theellisfoundation.org,info,C,Foundation funding for The Ellis Foundation,Alec Kleinman <alec@info.thegrantscout.com>,sent,0c6a4f43-fac7-4212-b991-c4b8c769c79e,2026-02-18T15:18:11.270952+00:00,
472155389,info@littleoaksacademy.org,info@littleoaksacademy.org,insights,A,Private funders for human services in Tennessee,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:18:20.083010+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
843634157,info@projectcommotion.org,info@projectcommotion.org,mail,C,Foundation funding for Project Commotion,Alec Kleinman <alec@mail.thegrantscout.com>,sent,87b937a4-d2fb-4989-a8e0-1d30fb068bb5,2026-02-18T15:18:31.215926+00:00,
043430963,info@mosesianarts.org,info@mosesianarts.org,outreach,A,Private funders for arts and culture in Massachusetts,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,2b9b150b-68b5-43d4-8e69-047f1daba943,2026-02-18T15:18:42.392495+00:00,
822004573,info@silencetheshame.com,info@silencetheshame.com,team,C,Foundation funding for Silence the Shame,Alec Kleinman <alec@team.thegrantscout.com>,sent,245aef5a-889e-4adb-9f72-309afb7dbb5a,2026-02-18T15:18:52.279290+00:00,
410811842,info@searchinstitute.org,info@searchinstitute.org,ai,A,Private funders for community improvement in Minnesota,Alec Kleinman <alec@ai.thegrantscout.com>,sent,001bce3c-92d1-4be1-8a62-77fef982d9f9,2026-02-18T15:19:02.682015+00:00,
300170574,admin@gcnet.org,admin@gcnet.org,connect,A,Private funders for religion in Georgia,Alec Kleinman <alec@connect.thegrantscout.com>,sent,561c8baf-0db5-4fcd-a200-00ba6c8cbe49,2026-02-18T15:19:12.951847+00:00,
272497163,Info@RocktotheFuture.org,Info@RocktotheFuture.org,contact,A,Private funders for arts and culture in Pennsylvania,Alec Kleinman <alec@contact.thegrantscout.com>,sent,cde356da-291b-4f0d-9b91-9131686072d0,2026-02-18T15:19:22.704322+00:00,
746050081,info@tilfoundation.org,info@tilfoundation.org,email,A,Private funders for education in Texas,Alec Kleinman <alec@email.thegrantscout.com>,sent,c748ac70-2b07-48fb-b37c-b3b10b917674,2026-02-18T15:19:36.116900+00:00,
650811036,growwithus@mbgarden.org,growwithus@mbgarden.org,hello,A,Private funders for environment in Florida,Alec Kleinman <alec@hello.thegrantscout.com>,sent,5488937c-0d71-43fb-97b3-e0099c2724ea,2026-02-18T15:19:45.720496+00:00,
300075905,info@elipd.org,info@elipd.org,info,C,Foundation funding for Executive Leadership Institute,Alec Kleinman <alec@info.thegrantscout.com>,sent,40033ed1-0fd0-478f-ab52-ca7da1ed2b06,2026-02-18T15:19:56.318550+00:00,
475630788,info@trenthillcenter.org,info@trenthillcenter.org,insights,A,Private funders for human services in South Carolina,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:20:08.411434+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
351382793,insource@insource.org,insource@insource.org,mail,C,Foundation funding for Indiana Resource Center for Families with Special Needs,Alec Kleinman <alec@mail.thegrantscout.com>,sent,4178253a-99d1-4ee2-81dd-f2e9669c6910,2026-02-18T15:20:17.382448+00:00,
060667607,info@cclubbock.org,info@cclubbock.org,outreach,A,Private funders for human services in Connecticut,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,8f96682d-1597-45d4-8447-05f56833b6a1,2026-02-18T15:20:27.025152+00:00,
650530384,Amanda.Roden@fldoe.org,Amanda.Roden@fldoe.org,team,C,Foundation funding for The Florida College System Foundation,Alec Kleinman <alec@team.thegrantscout.com>,sent,585a7002-977f-408b-b00d-62136ab86948,2026-02-18T15:20:35.857728+00:00,
742094694,info@mfaems.org,info@mfaems.org,ai,A,Private funders for health in Texas,Alec Kleinman <alec@ai.thegrantscout.com>,sent,fa8d01e4-5231-44b4-a886-5fc551e52079,2026-02-18T15:20:47.499306+00:00,
136400777,ewelsh@sfah.org,ewelsh@sfah.org,connect,C,Foundation funding for The Southampton Fresh Air Home,Alec Kleinman <alec@connect.thegrantscout.com>,sent,2a48716c-fde2-4b34-8620-b79a35ea1916,2026-02-18T15:20:56.756098+00:00,
020241080,mhertzel@campyj.org,mhertzel@campyj.org,contact,A,Private funders for recreation in Massachusetts,Alec Kleinman <alec@contact.thegrantscout.com>,sent,eddcadda-eaf5-46e3-9d3a-39eb57294bd0,2026-02-18T15:21:08.479295+00:00,
462536926,info@mvmutah.org,info@mvmutah.org,email,C,Foundation funding for Mountain View Montessori,Alec Kleinman <alec@email.thegrantscout.com>,sent,12fe0fa9-a73f-4ea5-acf7-cb615c29658c,2026-02-18T15:21:19.524380+00:00,
463250750,info@raisinghopeinc.org,info@raisinghopeinc.org,hello,A,Private funders for international in Pennsylvania,Alec Kleinman <alec@hello.thegrantscout.com>,sent,fac7ad40-36e1-4874-aeb3-71b31ceb1d3a,2026-02-18T15:21:27.948960+00:00,
201562018,info@theparamount.net,info@theparamount.net,info,A,Private funders for arts and culture in Virginia,Alec Kleinman <alec@info.thegrantscout.com>,sent,9eb4005f-d3cb-4680-be6d-c60eef007a0e,2026-02-18T15:21:38.817121+00:00,
465050688,info@miamidiaperbank.com,info@miamidiaperbank.com,insights,A,Private funders for human services in Florida,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:21:47.156413+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
475518844,info@dkgvf.org,info@dkgvf.org,mail,C,Foundation funding for Dale K Graham Veterans Foundation,Alec Kleinman <alec@mail.thegrantscout.com>,sent,36f2118c-4663-4d07-9393-20cbac9512e1,2026-02-18T15:21:58.747996+00:00,
464064528,info@servantstage.org,info@servantstage.org,outreach,C,Foundation funding for Servant Stage Company,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,78b0bfdb-7e17-48dc-881c-dc24f6a77cfa,2026-02-18T15:22:07.501007+00:00,
480861281,advocate@wichitasac.com,advocate@wichitasac.com,team,A,Private funders for mental health in Kansas,Alec Kleinman <alec@team.thegrantscout.com>,sent,9c3b3d44-436c-4228-9ae7-8cfde6e2f558,2026-02-18T15:22:17.425878+00:00,
454079029,support@reso.org,support@reso.org,ai,C,Foundation funding for Real Estate Standards Organization,Alec Kleinman <alec@ai.thegrantscout.com>,sent,c55de62f-5ee1-48c9-ae3f-f38b3756cb21,2026-02-18T15:22:25.801215+00:00,
270469276,boxoffice@quintessencetheatre.org,boxoffice@quintessencetheatre.org,connect,A,Private funders for arts and culture in Pennsylvania,Alec Kleinman <alec@connect.thegrantscout.com>,sent,5e08ad07-01fb-4495-ad5a-c1e36faf1987,2026-02-18T15:22:35.836386+00:00,
202596491,info@projectmost.org,info@projectmost.org,contact,A,Private funders for education in New York,Alec Kleinman <alec@contact.thegrantscout.com>,sent,91219d51-c25b-4020-870b-860e5b7b2ed9,2026-02-18T15:22:47.009639+00:00,
582489181,info@ferstreaders.org,info@ferstreaders.org,email,A,Private funders for human services in Georgia,Alec Kleinman <alec@email.thegrantscout.com>,sent,ed842de0-dcdf-4501-9e40-bc0d32889204,2026-02-18T15:22:57.679059+00:00,
510220694,smoseley@cmorva.org,smoseley@cmorva.org,hello,C,Foundation funding for Children's Museum of Richmond,Alec Kleinman <alec@hello.thegrantscout.com>,sent,1ab5822f-0dee-48d0-b23a-7123fbbc3a8d,2026-02-18T15:23:07.039948+00:00,
954728537,info@eastsidechristian.org,info@eastsidechristian.org,info,A,Private funders for education in California,Alec Kleinman <alec@info.thegrantscout.com>,sent,69d79fd0-1a2a-49b5-a452-0e5da46931d2,2026-02-18T15:23:16.364236+00:00,
610458359,cabbagepatch@cabbagepatch.org,cabbagepatch@cabbagepatch.org,insights,C,Foundation funding for Cabbage Patch Settlement House,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:23:26.950810+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
592246692,info@TEDcBuilds.org,info@TEDcBuilds.org,mail,A,Private funders for community improvement in Florida,Alec Kleinman <alec@mail.thegrantscout.com>,sent,894b9689-3ca5-459d-9e67-5264e246b4a4,2026-02-18T15:23:37.716619+00:00,
853969788,ahardy@stpeteprimary.org,ahardy@stpeteprimary.org,outreach,A,Private funders for education in Florida,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,2c377990-9b7d-402d-8dc3-26cb3e22f6d2,2026-02-18T15:23:48.247718+00:00,
311051434,sms@strategicmanagement.net,sms@strategicmanagement.net,team,A,Private funders for education in Illinois,Alec Kleinman <alec@team.thegrantscout.com>,sent,ce7c8fd6-68b2-48e8-ab1a-aa646678c0c1,2026-02-18T15:23:58.391854+00:00,
730785944,hello@nsookc.org,hello@nsookc.org,ai,A,Private funders for human services in Oklahoma,Alec Kleinman <alec@ai.thegrantscout.com>,sent,2ab57558-c61a-4936-b8df-709ba4f2eeb8,2026-02-18T15:24:09.805937+00:00,
800856991,cccoffice@covenantchildrenscenter.com,cccoffice@covenantchildrenscenter.com,connect,A,Private funders for education in California,Alec Kleinman <alec@connect.thegrantscout.com>,sent,6cea1133-50c0-42f0-a02b-142b25fa0709,2026-02-18T15:24:20.733466+00:00,
461699670,info@upstatewarriorsolution.org,info@upstatewarriorsolution.org,contact,C,Foundation funding for Upstate Warrior Solution,Alec Kleinman <alec@contact.thegrantscout.com>,sent,f9d7169c-56ae-4c31-880b-bfb1aeb05296,2026-02-18T15:24:32.318083+00:00,
208499330,info@nevemichael.com,info@nevemichael.com,email,A,Private funders for international in Florida,Alec Kleinman <alec@email.thegrantscout.com>,sent,f138113c-ee10-4dd7-a3d2-3c71b4201112,2026-02-18T15:24:43.590295+00:00,
752638117,info@caramiatheatre.org,info@caramiatheatre.org,hello,C,Foundation funding for Cara Mia Theatre Co,Alec Kleinman <alec@hello.thegrantscout.com>,sent,ceee2e4f-e64f-4305-b70f-29da1b0dc643,2026-02-18T15:24:52.528007+00:00,
222741750,ngtrust@pennhort.org,ngtrust@pennhort.org,info,A,Private funders for environment in Pennsylvania,Alec Kleinman <alec@info.thegrantscout.com>,sent,e8f24048-aa01-4652-8262-96248037e2ae,2026-02-18T15:25:04.689441+00:00,
911901103,info@urbanyouthimpact.com,info@urbanyouthimpact.com,insights,A,Private funders for religion in Florida,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:25:16.222931+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
860761030,info@icanaz.org,info@icanaz.org,mail,A,Private funders for youth development in Arizona,Alec Kleinman <alec@mail.thegrantscout.com>,sent,562a2e06-0ac2-4946-bdd2-c28d10ebb1c8,2026-02-18T15:25:25.174442+00:00,
263631295,foundation@mooringspark.org,foundation@mooringspark.org,outreach,C,Foundation funding for Moorings Park Foundation,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,28aa8535-dbc8-447c-a613-8ed0abeb6979,2026-02-18T15:25:35.109066+00:00,
204694132,info@animeals.com,info@animeals.com,team,A,Private funders for animal welfare in Montana,Alec Kleinman <alec@team.thegrantscout.com>,sent,0b51d2f6-94b9-4b02-ae04-a0b85ff94224,2026-02-18T15:25:45.609618+00:00,
550727658,info@wvhtf.org,info@wvhtf.org,ai,C,Foundation funding for West Virginia High Technology,Alec Kleinman <alec@ai.thegrantscout.com>,sent,64ca1f47-959f-4a5e-8c59-fa020c5c1318,2026-02-18T15:25:54.212886+00:00,
850536359,info@neckofthewoodsvt.com,info@neckofthewoodsvt.com,connect,A,Private funders for human services in Vermont,Alec Kleinman <alec@connect.thegrantscout.com>,sent,31d4b66d-2173-49d8-9e83-e8e048d66a09,2026-02-18T15:26:02.829993+00:00,
591743694,info@acjs.org,info@acjs.org,contact,C,Foundation funding for Academy of Criminal Sciences,Alec Kleinman <alec@contact.thegrantscout.com>,sent,a3b99126-d262-47c6-b5bb-ee80b25942ba,2026-02-18T15:26:11.238535+00:00,
721551436,ariel@eugeneparksfoundation.org,ariel@eugeneparksfoundation.org,email,A,Private funders for recreation in Oregon,Alec Kleinman <alec@email.thegrantscout.com>,sent,48f7fb9e-bd5a-4cf6-9064-5a706cd77a7f,2026-02-18T15:26:21.957835+00:00,
462211150,info@nwunited.org,info@nwunited.org,hello,C,Foundation funding for Northwest United FC,Alec Kleinman <alec@hello.thegrantscout.com>,sent,8928e25c-d0bc-4f25-9498-190c0c53e989,2026-02-18T15:26:33.815830+00:00,
112837985,info@wearebcs.org,info@wearebcs.org,info,A,Private funders for housing in New York,Alec Kleinman <alec@info.thegrantscout.com>,sent,19c1a826-edad-45ec-a4f6-49d235423e4a,2026-02-18T15:26:43.680635+00:00,
131656652,info@hartleyhouse.org,info@hartleyhouse.org,insights,A,Private funders for human services in New York,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:26:52.860553+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
251861015,infoFL@raseproject.org,infoFL@raseproject.org,mail,A,Private funders for mental health in Pennsylvania,Alec Kleinman <alec@mail.thegrantscout.com>,sent,dc5ea913-d281-4d33-8eb1-51e67a8a8118,2026-02-18T15:27:01.692261+00:00,
351781229,info@lthc.net,info@lthc.net,outreach,C,Foundation funding for Lafayette Transitional Housing,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,88456bd0-f69a-4c8c-bfd3-c01fc9dc4235,2026-02-18T15:27:10.711159+00:00,
910568709,tacomaday@southistreet.comcastbiz.net,tacomaday@southistreet.comcastbiz.net,team,A,Private funders for human services in Washington,Alec Kleinman <alec@team.thegrantscout.com>,sent,77b5a5bc-c124-453e-bf6c-f00c674978dd,2026-02-18T15:27:20.906723+00:00,
562501124,enrollments@cbcarlington.org,enrollments@cbcarlington.org,ai,C,Foundation funding for First Baptist Church of Clarendon Child,Alec Kleinman <alec@ai.thegrantscout.com>,sent,8f766a5c-f21a-4f7b-8607-e6a191ad14fe,2026-02-18T15:27:32.410140+00:00,
201229529,office@qcchristianschools.org,office@qcchristianschools.org,connect,A,Private funders for education in Illinois,Alec Kleinman <alec@connect.thegrantscout.com>,sent,a80847ae-6ce1-4cda-9f7d-a48d04a8d8da,2026-02-18T15:27:42.506403+00:00,
462388316,info@peasepark.org,info@peasepark.org,contact,A,Private funders for recreation in Texas,Alec Kleinman <alec@contact.thegrantscout.com>,sent,5c384c05-5a51-4c76-8fe7-a7c04bc48ab4,2026-02-18T15:27:52.138438+00:00,
060850379,info@mentornj.org,info@mentornj.org,email,C,Foundation funding for Big Brothers Big Sisters,Alec Kleinman <alec@email.thegrantscout.com>,sent,c0435d48-cd10-4e09-9378-5cd9c92e5ae3,2026-02-18T15:28:02.203464+00:00,
270536467,info@gardenstatehome.org,info@gardenstatehome.org,hello,A,Private funders for human services in New Jersey,Alec Kleinman <alec@hello.thegrantscout.com>,sent,ccd9fd48-8bf6-484e-922b-138bae972a71,2026-02-18T15:28:11.810555+00:00,
391484989,kathyu@homme.org,kathyu@homme.org,info,C,Foundation funding for Homme Heights,Alec Kleinman <alec@info.thegrantscout.com>,sent,768f7da2-4494-4b3b-987b-60d854a13c64,2026-02-18T15:28:21.291302+00:00,
042104740,info@nbp.org,info@nbp.org,insights,A,Private funders for arts and culture in Massachusetts,Alec Kleinman <alec@insights.thegrantscout.com>,error,,2026-02-18T15:28:31.710382+00:00,"The insights.thegrantscout.com domain is not verified. Please, add and verify your domain on https://resend.com/domains"
260799250,info@intonationmusic.org,info@intonationmusic.org,mail,A,Private funders for arts and culture in Illinois,Alec Kleinman <alec@mail.thegrantscout.com>,sent,e73f53e5-08b1-4f7c-adb9-78e36aaf1de4,2026-02-18T15:28:43.838964+00:00,
824790161,info@aimbykyleabraham.org,info@aimbykyleabraham.org,outreach,A,Private funders for human services in New York,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,c834301e-25c5-4560-96e3-9743d80623ca,2026-02-18T15:28:54.931833+00:00,
560599234,home@cogch.org,home@cogch.org,team,C,Foundation funding for Church of God Children's Home,Alec Kleinman <alec@team.thegrantscout.com>,sent,37543298-0b87-4ea4-b5c4-952e5faa42f2,2026-02-18T15:29:04.253425+00:00,
630908204,info@alphca.com,info@alphca.com,ai,A,Private funders for health in Alabama,Alec Kleinman <alec@ai.thegrantscout.com>,sent,0514cd50-8df0-4958-b4b3-a14600b828e1,2026-02-18T15:29:14.880087+00:00,
275399569,info@endeavorhall.org,info@endeavorhall.org,connect,A,Private funders for education in Utah,Alec Kleinman <alec@connect.thegrantscout.com>,sent,60e78a47-0894-448b-b95e-e8408f883304,2026-02-18T15:29:25.222691+00:00,
453179418,info@chattanoogaautismcenter.org,info@chattanoogaautismcenter.org,contact,A,Private funders for health in Tennessee,Alec Kleinman <alec@contact.thegrantscout.com>,sent,81d12683-de06-45d9-8d41-ff3db56d9c1b,2026-02-18T15:29:36.268394+00:00,
232846336,info@thecolonialtheatre.com,info@thecolonialtheatre.com,email,C,Foundation funding for Association for the Colonial Theatre,Alec Kleinman <alec@email.thegrantscout.com>,sent,e16cea26-b7b7-4994-8413-a49ef47ceae4,2026-02-18T15:29:46.056078+00:00,
