ein,org name,state,city,zip,ntee code,sector,form type,tax year,total revenue,total expenses,total assets,contributions grants,program service revenue,grant dependency pct,employee count,volunteer count,num foundation grants,num unique funders,total foundation grant amount,most recent grant year,revenue band,grant dep band,yoy revenue growth,icp score,priority tier,website,mission statement,reach employees 1 10,reach revenue 1m 2m,reach form 990,reach sector e p,reach grant dep 75,reach more employees than volunteers,reach all flags,capacity grant date,capacity grant amount,capacity grant funder ein,capacity grant funder name,capacity grant pct of revenue,received capacity grant,has concrete mission,fundraising likelihood score,likely active fundraiser,fiscal year end soon,has biz dev staff,new to foundations,shares funder with beta,phone
471293305,UNITY CONSORTIUM,NJ,VENTNOR CITY,08406,E05,E,990,2023,1699278,1250225,1612445,1685246,0,99.17,0,7,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.UNITY4TEENVAX.ORG,"UNITY'S MISSION IS TO ESTABLISH, DEVELOP, ENGAGE AND ENSURE:ESTABLISH IMMUNIZATION AS A CENTRAL COMPONENT OF PREVENTIVE HEALTH AND AS AN INVESTMENT IN LIFELONG HEALTH.DEVELOP HEALTHCARE PROVIDERS AS ADVOCATES THAT MAKE STRONG RECOMMENDATIONS FOR ALL NATIONALLY RECOMMENDED VACCINES.ENGAGE PARENTS, ADOLESCENTS, AND YOUNG ADULTS TO EMBRACE THE VALUE OF IMMUNIZATION.ENSURE EASY ACCESS TO AND TIMELY DELIVERY OF ALL RECOMMENDED VACCINES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2154997383
910903084,NEXUS YOUTH AND FAMILIES,WA,SEATTLE,981041194,P400,P,990,2024,1692725,240976,3344873,1692725,0,100,0,28,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.NEXUS4KIDS.ORG,"RESTORING HOPE, BUILDING FUTURES, AND STRENGTHENING OUR COMMUNITIES THROUGH PROGRAMS WITH YOUTH, YOUNG ADULTS AND FAMILIES. WE SUPPORT THE BEHAVIORAL HEALTH OF AT-RISK AND IN-CRISIS YOUTH ACROSS THE GREATER SOUTH KING COUNTY AREA. WE TAKE AN INTEGRATED, HOLISTIC APPROACH TO ASSISTING YOUTH AND THEIR FAMILIES, CONNECTING THEM WITH A WIDER NETWORK OF SERVICES TO BEST FIT THEIR NEEDS.",0,1,1,1,1,0,0,,,,,,0,1,0,0,1,no,1,0,2063825003
990421864,COCOON WORLD INC,NY,BROOKLYN,11204,E40,E,990,2023,1690816,202670,1488146,1690670,0,99.99,0,,0,0,0,,$1M-$2M,90-100%,,10,1,COCOONWORLD.ORG,"To offer comfort, community and respite to couples navigating the challenges of infertility.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,1,7326914369
050540150,Friends of Raymond James Inc,FL,St Petersburg,33716,P60,P,990,2024,1682924,1879769,686468,1594802,0,94.76,0,3,2,2,40000,2024,$1M-$2M,90-100%,417.2,10,1,www.friendsofraymondjames.org,To provide financial assistance to associates of Raymond James in times of unforeseen hardships resulting from catastrophic personal tragedy or emergency.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,7275674046
850920824,THE FAINE HOUSE INC,FL,ORLANDO,32810,P20,P,990,2023,1675936,293621,2526969,1418479,18245,84.64,3,55,0,0,0,,$1M-$2M,75-90%,235,10,1,WWW.THEFAINEHOUSE.ORG,"EMPOWERING AND EQUIPPING YOUNG ADULTS IN REACHING THEIR FULL POTENTIAL THROUGH ACCOUNTABILITY, MENTORSHIP, AND LEADERSHIP.",1,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,4075736070
873841563,DELAWARE SCHOOL BASED HEALTH,DE,NEWARK,19711,E80,E,990,2024,1675300,949639,981838,1675300,0,100,0,,0,0,0,,$1M-$2M,90-100%,343.1,10,1,,THE ALLIANCE IS AN EDUCATION AND ADVOCACY ORGANIZATION. THE ALLIANCE PROMOTES AND ADVOCATES FOR SCHOOL-BASED HEALTHCARE TO ENSURE THAT CHILDREN AND YOUTH IN DELAWARE HAVE ACCESS TO HIGH QUALITY MULTIDISCIPLINARY HEALTH CARE SERVICES IN A MANNER AND SETTING THAT IF UNIQUELY TAILORED TO MEET THE NEEDS OF STUDENTS AND THE COMMUNITY.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,3024539037
461574321,HELENA BIGOS SUPPORTING FOUNDATION,MN,GOLDEN VALLEY,55422,P11,P,990,2023,1674531,1662536,13115625,1662536,0,99.28,0,0,0,0,0,,$1M-$2M,90-100%,-1.6,10,1,N/A,"TO SUPPORT JEWISH FAMILY & CHILDREN'S SERVICE OF MINNEAPOLIS ALONG WITH THE FOUR CLASS B RECIPIENTS: MINNEAPOLIS JEWISH FEDERATION, AMERICAN TECHNION, HADASSAH, MDA (MAGEN DAVID ADOM).",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9525460616
270165813,FATHER CHUCK'S CHALLENGE,PA,PENNSBURG,180731610,P20,P,990,2023,1669717,619437,1209163,1630518,0,97.65,0,0,0,0,0,,$1M-$2M,90-100%,,10,1,FATHERCHUCKSCHALLENGE.COM,TO ALLEVIATE THE BASIC NEEDS OF THE POOR.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,yes,1,0,2672523406
872222296,Shot Rx Memphis Community Development Corporation,TN,Memphis,38115,E60,E,990,2023,1668720,1562771,146505,1668720,0,100,0,10,0,0,0,,$1M-$2M,90-100%,35,10,1,,"To provide solutions and methods to increase the health outcomes of Memphians, especially in communities disproportionately affected by il lness.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9013359405
273893817,GOOD SAMARITAN HOSPITAL FREE CLINIC,OH,CINCINNATI,45202,E32,E,990,2022,1663514,1007874,5077428,1663514,0,100,0,162,1,1,250000,2023,$1M-$2M,90-100%,,10,1,N/A,SEE SCHEDULE O,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,0,5135696575
680534710,FRIENDS OF TWIN VALLEY ASSOCIATION,KS,GREENLEAF,66943,P11,P,990,2022,1660621,2485,2205380,1650162,0,99.37,0,0,0,0,0,,$1M-$2M,90-100%,10361.9,10,1,N/A,"SUPPORT OF TWIN VALLEY DEVELOPMENTAL SERVICES, INC.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7857472251
873552241,LOVE WINS MOVEMENT,MD,SEVERN,211443205,P20,P,990,2023,1658486,1655427,309683,1658486,0,100,1,500,0,0,0,,$1M-$2M,90-100%,102.7,10,1,lovewinsmovement.org,"Love Wins Movement seeks to utilize our passion for relational community, compassionate care, education and advocacy to address the current issues and immediate needs present in our community, while simultaneously developing and implementing strategies to address root causes to create long-term, wholistic solutions and systemic change.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,2025702608
592249340,THE GENESIS HEALTH FOUNDATION INC,FL,Jacksonville,32216,E120,E,990,2023,1657839,965296,8868750,1247537,0,75.25,0,0,1,1,500,2022,$1M-$2M,75-90%,87.4,10,1,WWW.BROOKSREHAB.ORG,"TO ADVANCE THE HEALTH AND WELL-BEING OF PERSONS REQUIRING REHABILITATION THROUGH SUPERIOR OUTCOMES, SERVICE, EDUCATION, AND RESEARCH.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,9043457600
411905490,KARL & MARY JO WEGNER HEALTH SCIENCES,SD,SIOUX FALLS,57105,P20,P,990,2023,1655619,1344298,8913476,1654067,892,99.91,0,12,0,0,0,,$1M-$2M,90-100%,-2.7,10,1,SEE SCHEDULE O,"TO PROVIDE QUALITY INFORMATION SERVICES TO ITS PARTNERS AND THEIR CONSTITUENTS BY MAINTAINING AND DELIVERING RELEVANT INFORMATION THAT SUPPORTS HEALTHCARE, EDUCATION, AND RESEARCH.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,6053571302
010843838,LIONS WORLD VISION INSTITUTE FOUNDATION,FL,TAMPA,33605,E11,E,990,2022,1653599,1462749,1590646,1667170,0,100.82,0,10,0,0,0,,$1M-$2M,90-100%,57.8,10,1,WWW.LWVI.ORG,TO SUPPORT THE MISSION OF LIONS WORLD VISION INSTITUTE: TO SET NEW STANDARDS FOR OCULAR ENDEAVORS THAT WILL IMPROVE VISUAL OUTCOMES AND QUALITY OF LIFE FOR THOSE WHO ARE BLIND AND VISUALLY IMPAIRED.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,8132891200
133945769,FRIENDS OF ST DOMINIC'S INC,NY,BLAUVELT,10913,E110,E,990,2023,1653516,1095528,21687240,1329470,0,80.4,0,20,3,2,24967,2024,$1M-$2M,75-90%,-22.5,10,1,http://www.sdfs.org/friends,"THE PURPOSE IS TO PROVIDE FINANCIAL ASSISTANCE AND AID FOR THE BENEFIT OF AND IN CONNECTION WITH THE WORK OF ST. DOMINIC'S FAMILY SERVICES, INC.",0,1,1,1,1,0,0,12/31/2024,14667,311660684,JOHN T AND EILEEN M WHITE,0.9,1,0,0,0,1,yes,0,1,8453593400
582351746,WALTON ELECTRIC TRUST INC,GA,MONROE,306550260,P58,P,990,2023,1651566,1656972,5402817,1373419,157290,83.16,0,,0,0,0,,$1M-$2M,75-90%,-3.3,10,1,,THE PURPOSE OF THE TRUST IS TO ACCUMULATE AND DISBURSE FUNDS FOR CHARITABLE PURPOSES IN THE SERVICE AREA OF WALTON EMC.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7702672505
621871646,ANGELIC MINISTRIES INTERNATIONAL INC,TN,KNOXVILLE,37917,P50,P,990,2024,1647475,970372,1630001,1402625,86204,85.14,0,,1,1,300,2023,$1M-$2M,75-90%,131.6,10,1,accounting@angelicministries.com,MOST OF THE PEOPLE USING OUR SERVICES RECEIVE THEM AT LITTLE OR NO COST. WE PROVIDE STARTER KITS FOR INDIVIDUALS COMING OUT OF AN ABUSIVE HOME SITUATION. WE HAVE EXPANDED OUR MINISTRY TO ASSIST INDIVIDUALS WITH HOUSING.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,8657552103
204729155,INTERNATIONAL INSTITUTE OF SOUL,NV,HENDERSON,89012,E60,E,990,2023,1646241,525298,6127912,1646241,0,100,1,377,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.LOVEPEACEHARMONY.ORG,"THE VISION OF THE ORGANIZATION IS A WORLD OF LOVE, PEACE AND HARMONY. THE MISSION STATEMENT OF THE ORGANIZATION IS: TO EMPOWER PEOPLE, ORGANIZATIONS AND COMMUNITIES TO CULTIVATE AN ENVIRONMENT OF LOVE, PEACE AND HARMONY THROUGH OUR TRANSFORMATIVE SONG, CALLIGRAPHY ART AND MOVEMENT.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,7028324833
208755452,VICKIE'S ANGEL WALK INC,PA,NEW CUMBERLAND,17070,E86,E,990,2023,1644753,641079,2981502,1638501,0,99.62,3,100,1,1,4000,2023,$1M-$2M,90-100%,36.5,10,1,WWW.VICKIESANGELFOUNDATION.COM,VICKIE'S ANGEL FOUNDATION PROVIDES A FINANCIAL BRIDGE FOR FAMILIES FIGHTING CANCER WHERE IT CAN HELP THE MOST-MEETING THE IMMEDIATE NEEDS OF OUR FAMILIES.,1,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,0,7177743800
208428450,HOLY CROSS HEALTH FOUNDATION INC,MD,SILVER SPRING,209101484,E11,E,990,2022,1641502,2109240,15764151,1248099,0,76.03,0,13,3,2,572000,2023,$1M-$2M,75-90%,-40.5,10,1,WWW.HOLYCROSSHEALTH.ORG/DONATE,"WE, HOLY CROSS HEALTH AND TRINITY HEALTH, SERVE TOGETHER IN THE SPIRIT OF THE GOSPEL AS A COMPASSIONATE AND TRANSFORMING HEALING PRESENCE WITHIN OUR COMMUNITIES. WE CARRY OUT THIS MISSION IN OUR COMMUNITIES THROUGH OUR COMMITMENT TO BE THE MOST TRUSTED PROVIDER OF HEALTH CARE SERVICES.HOLY CROSS HEALTH FOUNDATION (THE FOUNDATION) IS A MEMBER OF HOLY CROSS HEALTH (HCH) AND TRINITY HEALTH.",0,1,1,1,1,0,0,12/31/2023,552000,521512330,CLARK CHARITABLE FOUNDATION INC,33.6,1,0,0,0,0,yes,0,0,3017547034
844269664,CENTRAL FALLS CHILDREN FOUNDATION,RI,CENTRAL FALLS,02863,E80,E,990,2023,1638938,902423,1240663,1637481,0,99.91,3,5,2,1,912980,2023,$1M-$2M,90-100%,117.2,10,1,INFO@JENKS.COM,SUPPORT THE HEALTH AND WELL-BEING OF THE UNDERINSURED CHILDREN OF CENTRAL FALLS,1,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,4013397046
203181516,GOOD NEIGHBOR FUND INC,KS,WICHITA,672102135,P20,P,990,2023,1638769,1786735,573401,1632396,0,99.61,0,0,0,0,0,,$1M-$2M,90-100%,0.5,10,1,SPIRITAERO.COM/ABOUT-SPIRIT/COMMITMENTS,"THE ORGANIZATION SUPPORTS CHARITABLE ORGANIZATIONS AND PROGRAMS IN AND AROUND COMMUNITIES WHERE THE CORPORATION'S MEMBERS RESIDE AND WORK AND PROMOTES SUCH OTHER CHARITABLE AND EDUCATIONAL ENDEAVORS PERMITTED UNDER SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE OF 1986, AS AMENDED.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,3165263811
862357939,Houstons House of Hope,TX,Houston,77099,P32,P,990,2024,1636054,1176975,1592252,1636054,0,100,0,,0,0,0,,$1M-$2M,90-100%,165.1,10,1,,"Hope House began as a late-stage recovery ministry, but these days, its mission of community transformation through the Gospel of Jesus Christ is being accomplished through programs like After School Tutoring/Mentoring, Boy Scouts, Bible Studies, and the ongoing commitment",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8322639378
431544976,OUTREACH ASSISTANCE SERVING INDIVIDUALS IN ST CHA,MO,SAINT CHARLES,63301,P20Z,P,990,2024,1632257,1680597,1059979,1602820,0,98.2,0,,0,0,0,,$1M-$2M,90-100%,46.7,10,1,oasisfoodpan@aol.com,"To assist those in need in St. Charles, County MO",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,6367230037
301248113,MINNESOTA MEDICATION REPOSITORY PROGRAM,MN,MINNEAPOLIS,55413,E19,E,990,2023,1625463,947882,1200736,1602008,0,98.56,2,37,1,1,100000,2022,$1M-$2M,90-100%,317.1,10,1,ROUNDTABLERX.ORG,"ROUNDTABLERX IS MINNESOTA'S MEDICATION REPOSITORY PROGRAM. OUR MISSION IS TO OFFER SAFE AND AFORDABLE MEDICATION TO MINNESOTANS IN NEED, PROVIDE CONTINUITY OF CARE AND REDUCE WASTE BY REDISTRIBUTING UNUSED MEDICATIONS.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,6125844647
752887696,THE SOCIETY OF SAINT VINCENT DE PAUL FORT WORTH DIOCESAN COUNCIL,TX,Arlington,76012,P99,P,990,2023,1622095,1693172,389541,1605189,0,98.96,0,364,2,1,2120,2024,$1M-$2M,90-100%,10.5,10,1,www.svdpfw.org,"The Fort Worth District Council provides support to 13 SVDP conferences in the Fort Worth area, each of which provides person-to-person service to those who are needy and suffering in the tradition of our founder, Blessed Frederic Ozanam, and patron, St Vincent de Paul.",0,1,1,1,1,0,0,12/31/2024,1060,237049738,JPMORGAN CHASE FOUNDATION,0.1,1,0,0,0,0,no,0,0,8179957343
611557670,BAPTIST HOSPITAL OF SETX FOUNDATION,TX,BEAUMONT,77701,E112,E,990,2023,1621932,1524253,1880769,1360515,0,83.88,0,,2,1,8500,2024,$1M-$2M,75-90%,-1.8,10,1,WWW.BHSET.NET,"THE FOUNDATION RAISES MONEY FROM EMPLOYEES, A GOLF TOURNAMENT, AND OTHER FUND RAISING PROJECTS. THE MONIES ARE SPENT TO SUPPORT THE DAUPHIN CANCER CENTER, AND TO PURCHASE NEEDED EQUIPMENT FOR THE BAPTIST HOSPITALS OF BEAUMONT AND ORANGE.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,0,4092126110
581831882,SHELTER MINISTRIES OF ROWAN COUNTY,NC,SALISBURY,28144,P72Z,P,990,2023,1620522,244277,9708428,1589424,0,98.08,0,7,0,0,0,,$1M-$2M,90-100%,130.6,10,1,N/A,TO PROVIDE THE ASSETS FOR THE NONPROFIT ORGANIZATION OF ROWAN HELPING MINISTRIES.,0,1,1,1,1,0,0,,,,,,0,1,0,0,1,no,1,1,7046376838
874369239,THE EMERGENCY PROJECT INC,NJ,CALIFON,07830,E70,E,990,2024,1618971,1564471,141623,1618971,0,100,0,,0,0,0,,$1M-$2M,90-100%,323.5,10,1,N/A,"Founded in 2021, The Emergency Project was established with the mission to promote and advocate for public health measures, as well as to increase access to emergency healthcare for those living in a world without access, one mission at a time.To achieve its mission the organization has three driven objectives:1) To increase access to basic emergency care and resources.2) To educate and to raise awareness about emergency care and high-risk behaviors among the general population.3) To contribute to the improved condition of humankind.The Emergency Projects road to achieving these objectives includes effective communication with governing bodies, education of the population, and support to existing communities in need.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8622150870
922764055,Rough Rider High Value Network,ND,Bottineau,58318,E99,E,990,2024,1618595,2276310,553139,1462112,152000,90.33,1,73,0,0,0,,$1M-$2M,90-100%,51.3,10,1,https://roughridernetwork.org/,"To create and advance a sustainable network of rural North Dakota hospitals and clinics that increases clinical quality, pools member resources, manages financial risk, and improves community health.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,2314097069
205659783,NOT FOR SALE FUND,NV,LAS VEGAS,89134,P12,P,990,2023,1616926,1054979,2832654,1613778,3089,99.81,3,,0,0,0,,$1M-$2M,90-100%,611,10,1,WWW.NOTFORSALECAMPAIGN.ORG,"THE PRIMARY OBJECTIVES AND PURPOSES OF THIS CORPORATION INCLUDE, BUT ARE NOT LIMITED TO THE EDUCATION AND MOBILIZATION OF INDIVIDUALS AND INSTITUTIONS TO ABOLISH SLAVERY AND HUMAN RIGHTS VIOLATIONS AROUND THE GLOBE. ADDITIONALLY, THE CORPORATION MAY ENGAGE IN ANY ACTIVITIES THAT ARE REASONABLY RELATED TO OR IN FURTHERANCE OF ITS STATED CHARITABLE PURPOSES, OR IN ANY OTHER CHARITABLE ACTIVITIES.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,0,6505609990
204960499,FORREST GENERAL HEALTHCARE FOUNDATION,MS,HATTIESBURG,39404,E11,E,990,2023,1615661,616340,4972063,1415146,0,87.59,0,,0,0,0,,$1M-$2M,75-90%,36.2,10,1,www.fghfoundation.com,TO SUPPORT THE PROMOTION OF HEALTH WITHIN THE SERVICE AREA OF FORREST GENERAL HOSPITAL AND FOR THE BENEFIT OF THE HOSPITAL.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,6012884224
591700361,PARC HOUSING INC,FL,ST PETERSBURG,337437799,P73Z,P,990,2023,1613147,594354,3271521,1542228,70483,95.6,0,18,0,0,0,,$1M-$2M,90-100%,94.1,10,1,WWW.PARC-FL.ORG,"TO PROVIDE PERSON-CENTERED, COMPREHENSIVE, INDIVIDUALIZED RESIDENTIAL SERVICES VIA PARC CENTER APARTMENTS FOR ADULTS WITH DEVELOPMENTAL DISABILITIES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7273459111
932850280,COMPASSION COMMUNITY CARE CENTER,TN,CHATTANOOGA,37415,E60,E,990,2023,1613076,95023,4043237,1620963,0,100.49,0,0,0,0,0,,$1M-$2M,90-100%,,10,1,N/A,"TO IMPROVE HEALTHCARE ACCESS THROUGH FULL-SPECTRUM PARTNERSHIP, COMMUNICATION, AND INNOVATION IN ONE LOCATION.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,4233081047
921259404,HOLDING SEVEN COMMUNITY DEVELOPMENT,SC,BLUFFTON,29910,P99,P,990,2023,1604610,889,5623821,1601310,3300,99.79,0,,0,0,0,,$1M-$2M,90-100%,,10,1,,"ORGANIZATION ASSISTS LOW INCOME FAMILIES THROUGH COMMUNITY EDUCATION, FOOD DISTRIBUTION, CHILD CARE, AFTER SCHOOL PROGRAMS AND CULTURAL EXPOSURE.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,8433090676
853904921,MERCY CARE CENTER,IL,CHICAGO,60653,E30,E,990,2022,1603221,3937889,6382600,1297230,264747,80.91,0,7,0,0,0,,$1M-$2M,75-90%,5219.8,10,1,WWW.MERCYCARECENTER.ORG,"WE, MERCY CARE CENTER AND TRINITY HEALTH, SERVE TOGETHER IN THE SPIRIT OF THE GOSPEL AS A COMPASSIONATE AND TRANSFORMING HEALING PRESENCE WITHIN OUR COMMUNITIES. MERCY CARE CENTER IS A MEMBER OF TRINITY HEALTH.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,3125672000
411448118,ST LUKE'S FOUNDATION,MN,DULUTH,55805,E11,E,990,2023,1598383,1289575,15474436,1394382,0,87.24,0,280,0,0,0,,$1M-$2M,75-90%,-10.2,10,1,HTTP://WWW.SLHDULUTH.COM/FOUNDATION,"ST. LUKE'S FOUNDATION PROVIDES FINANCIAL SUPPORT TO ST. LUKE'S HOSPITAL OF DULUTH AND THE REGION IT SERVES TO ADVANCE PATIENT CARE, HEALTH EDUCATION, AND CLINICAL RESEARCH.",0,1,1,1,1,0,0,12/31/2020,100,237104639,PVH FOUNDATION INC,0,1,0,0,0,1,no,1,0,2182492420
742540513,University Medical Center Foundation of El Paso,TX,El Paso,79901,E112,E,990,2023,1597073,608216,2753497,1887062,0,118.16,0,151,0,0,0,,$1M-$2M,90-100%,168.2,10,1,WWW.UMCFOUNDATIONELPASO.ORG,TO SUPPORT HEALTHCARE SERVICES ACROSS THE SOUTHWEST BORDER REGION THROUGH PHILANTHROPIC AND CHARITABLE RESOURCES.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,9155217229
824920883,CENTER FOR RESEARCH EDUCATION SCIENTIFIC,NJ,PRINCETON,08540,E02,E,990,2023,1592105,1354621,350955,1591297,0,99.95,0,1,0,0,0,,$1M-$2M,90-100%,96.2,10,1,HTTPS://WWW.CRESTONLINE.ORG/INDEX.HTML,NONE,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,9833048216
454109805,AIDNET OF GREENE COUNTY INC,TN,GREENEVILLE,37744,P20,P,990,2024,1590698,254515,1430464,1590137,0,99.96,0,1000,1,1,25000,2024,$1M-$2M,90-100%,,10,1,AIDNETGC.ORG,LONG-TERM RECOVERY,0,1,1,1,1,0,0,12/31/2024,25000,830976486,TWEED FAMILY FOUNDATION INC,1.6,1,0,0,0,1,uncertain,0,0,4236399361
383875287,GOTHAM HEALTH FQHC INC,NY,NEW YORK,10004,E60,E,990,2023,1590513,2042055,3482065,1590513,0,100,0,0,0,0,0,,$1M-$2M,90-100%,-15.8,10,1,WWW.GOTHAMHEALTH.ORG,"GOTHAM HEALTH FQHC, INC., OPERATING TOGETHER WITH NEW YORK CITY HEALTH AND HOSPITALS CORPORATION UNDER A PUBLIC ENTITY MODEL FEDERALLY QUALIFIED HEALTH CENTER PROVIDES YOU AND YOUR FAMILY ACCESS TO PRIMARY AND PREVENTATIVE HEALTHCARE SERVICES. CURRENTLY SERVING NEW YORK CITY RESIDENTS IN THE BOUROUGHS OF BROOKLYN, THE BRONX AND MANHATTAN, THERE IS A GOTHAM HEALTH FACILITY IN YOUR NEIGHBORHOOD. OUR HEALTH CENTERS AND SCHOOL BASED SITES ARE YOUR CARE PARTNERS AND MEDICAL HOME.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,6466150017
251813977,KEYSTONE HUMAN SERVICES INTERNATIONAL,PA,HARRISBURG,17110,P80,P,990,2022,1586461,1661581,521721,1427586,0,89.99,0,12,0,0,0,,$1M-$2M,75-90%,12.3,10,1,WWW.KHS.ORG,"KEYSTONE HUMAN SERVICES INTERNATIONAL (KHSI) IS DEDICATED TO ADVANCING THE MISSION AND VISION OF KEYSTONE HUMAN SERVICES (PARENT) INTERNATIONALLY. KHSI PROMOTES STRONG, CULTURALLY RELEVANT, COMMUNITY-BASED HUMAN SERVICE SYSTEMS AND EQUAL RIGHTS FOR CHILDREN, ADULTS, AND FAMILIES THROUGHOUT THE WORLD SO THAT ALL PEOPLE CAN FILL CULTURALLY VALUED ROLES AND HAVE EQUAL ACCESS TO ALL SOCIETY HAS TO OFFER.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,yes,1,0,7172327509
113638367,CENTER OF HOPE FOUNDATION INC,NY,MANORVILLE,11949,P11,P,990,2023,1583780,126313,2022428,1602178,0,101.16,0,3,0,0,0,,$1M-$2M,90-100%,75.7,10,1,MARYHAVEN.ORG,"TO RAISE MONEY THROUGH FUNDRAISING TO SUPPORT THE WORK OF MARYHAVEN CENTER OF HOPE, INC. AND ITS SUBSIDIARIES IN THEIR WORK WITH THE DEVELOPMENTALLY DISABLED AND MENTALLY ILL.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,yes,1,1,6314744120
570886535,SC Foster Parent Association,SC,Elgin,29045,P190,P,990,2022,1575325,1550010,91016,1575325,0,100,0,,1,1,9,2022,$1M-$2M,90-100%,,10,1,scfpa.com,Education and support of foster parents and children.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,1,8033596660
825477192,ANIMAL WELLNESS ACTION,DC,WASHINGTON,20003,P19,P,990,2023,1574991,1172187,2388901,1367875,198819,86.85,3,200,0,0,0,,$1M-$2M,75-90%,49.2,10,1,ANIMALWELLNESSACTION.ORG,"TO PREVENT CRUELTY TO ANIMALS, WE PROMOTE ENACTING AND ENFORCING GOOD PUBLIC POLICIES. ENACTING GOOD LAWS DEPENDS UPON ELECTING GOOD LAWMAKERS, AND WE REMIND VOTERS WHICH CANDIDATES CARE ABOUT AND SUPPORT ANIMAL ISSUES.",1,1,1,1,1,0,0,12/31/2020,600,954815676,SAMUEL URCIS AND MARION ZOLA FOUNDATION,0,1,1,6,1,1,no,1,0,3368131677
223566218,SIMCHAS KALLAH INC,NJ,LAKEWOOD,08701,P20,P,990,2023,1574913,1394130,3058350,1247327,0,79.2,3,,0,0,0,,$1M-$2M,75-90%,-39.7,10,1,,"TO AID INDIGENT FAMILIES WITH BASIC HOUSEWARES, APPLIANCES, FURNITURE, AND CLOTHING, AND TO GIVE CASH ASSISTANCE TO FAMILIES FALLING INTO DEBT.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,1,0,7323636299
473265524,Home Makers of Hope Inc,FL,Valrico,33596,P29,P,990,2023,1573606,1410992,728926,1540621,0,97.9,0,347,0,0,0,,$1M-$2M,90-100%,,10,1,www.homemakersofhope.com,Provide furniture and other household items to families emerging from homelessness and/or to other families in crisis.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,8133007984
010787966,MY FATHERS STOREHOUSE,NC,HENDERSONVILLE,28793,P20,P,990,2023,1566988,1169858,769391,1574011,0,100.45,0,,0,0,0,,$1M-$2M,90-100%,33.3,10,1,STOREHOUSEONLINE.ORG,TO PROVIDE FOOD AND OTHER BASIC NECESSITIES FOR THOSE IN NEED IN HENDERSON COUNTY NORTH CAROLINA.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,1,8288908348
